epoch, batch, loss, loss_e, e/N_mae
   22,    14,       5.1824e-05,       5.1824e-05,       0.00010408
   22,    15,       4.0125e-05,       4.0125e-05,       8.7698e-05
   22,    16,       2.1102e-05,       2.1102e-05,       6.1463e-05
   22,    17,       3.4205e-05,       3.4205e-05,       8.0631e-05
   22,    18,       2.4806e-05,       2.4806e-05,       6.5961e-05
   22,    19,        3.491e-05,        3.491e-05,       7.8703e-05
   22,    20,       6.8208e-05,       6.8208e-05,       9.7656e-05
   22,    21,       4.3519e-05,       4.3519e-05,       0.00010108
   22,    22,       5.4399e-05,       5.4399e-05,       0.00010558
   22,    23,        9.217e-05,        9.217e-05,       0.00013695
   22,    24,       4.7112e-05,       4.7112e-05,       9.6371e-05
   22,    25,       5.5134e-05,       5.5134e-05,       0.00010783
   22,    26,       6.9666e-05,       6.9666e-05,       0.00011297
   22,    27,       2.7453e-05,       2.7453e-05,       7.7418e-05
   22,    28,       7.6864e-05,       7.6864e-05,       0.00013128
   22,    29,       3.5002e-05,       3.5002e-05,       8.1059e-05
   22,    30,       3.7447e-05,       3.7447e-05,       8.5556e-05
   22,    31,       5.9008e-05,       5.9008e-05,       0.00011147
   22,    32,       2.3514e-05,       2.3514e-05,       6.2856e-05
   22,    33,        2.602e-05,        2.602e-05,       7.0137e-05
   22,    34,       1.5881e-05,       1.5881e-05,       5.6538e-05
   22,    35,       5.4049e-05,       5.4049e-05,       9.7549e-05
   22,    36,       1.3377e-05,       1.3377e-05,       5.1612e-05
   22,    37,       3.4522e-05,       3.4522e-05,       8.2237e-05
   22,    38,        2.484e-05,        2.484e-05,       6.4355e-05
   22,    39,       4.7685e-05,       4.7685e-05,       8.3093e-05
   22,    40,       2.4094e-05,       2.4094e-05,       6.8317e-05
   22,    41,       5.5023e-05,       5.5023e-05,       9.4765e-05
   22,    42,       2.5405e-05,       2.5405e-05,       7.1743e-05
   22,    43,       9.3807e-05,       9.3807e-05,       0.00013631
   22,    44,       3.0423e-05,       3.0423e-05,       7.9774e-05
   22,    45,       5.6647e-05,       5.6647e-05,       8.6841e-05
   22,    46,       3.6715e-05,       3.6715e-05,       7.6026e-05
   22,    47,       3.6342e-05,       3.6342e-05,         8.47e-05
   22,    48,       6.8437e-05,       6.8437e-05,       0.00013572
   23,     1,       3.3627e-05,       3.3627e-05,       8.2986e-05
   23,     2,       3.3534e-05,       3.3534e-05,       7.5919e-05
   23,     3,       1.8217e-05,       1.8217e-05,       5.9857e-05
   23,     4,       4.4286e-05,       4.4286e-05,       8.8876e-05
   23,     5,       2.8038e-05,       2.8038e-05,       6.0714e-05
   23,     6,       3.1247e-05,       3.1247e-05,       7.4527e-05
   23,     7,       3.4954e-05,       3.4954e-05,       8.5985e-05
   23,     8,       4.9781e-05,       4.9781e-05,       9.0482e-05
   23,     9,       3.8932e-05,       3.8932e-05,       8.5235e-05
   23,    10,        8.798e-05,        8.798e-05,       0.00012903
   23,    11,       1.7967e-05,       1.7967e-05,       5.9536e-05
   23,    12,       6.1806e-05,       6.1806e-05,       0.00011329
   23,    13,       6.9218e-05,       6.9218e-05,       0.00010751
   23,    14,       6.4501e-05,       6.4501e-05,        0.0001119
   23,    15,       3.3796e-05,       3.3796e-05,       7.8596e-05
   23,    16,       1.9695e-05,       1.9695e-05,       5.4717e-05
   23,    17,       2.8768e-05,       2.8768e-05,       7.4206e-05
   23,    18,       2.2807e-05,       2.2807e-05,       5.7287e-05
   23,    19,       3.2151e-05,       3.2151e-05,       7.3885e-05
   23,    20,       2.1648e-05,       2.1648e-05,       6.4462e-05
   23,    21,       1.5752e-05,       1.5752e-05,       5.9964e-05
   23,    22,       2.0878e-05,       2.0878e-05,       6.4033e-05
   23,    23,       2.7961e-05,       2.7961e-05,       6.3926e-05
   23,    24,       3.1237e-05,       3.1237e-05,       7.5491e-05
   23,    25,       3.0668e-05,       3.0668e-05,       7.9881e-05
   23,    26,       2.5056e-05,       2.5056e-05,       6.4462e-05
   23,    27,       3.3974e-05,       3.3974e-05,       6.1356e-05
   23,    28,       1.3952e-05,       1.3952e-05,       5.3754e-05
   23,    29,       3.6272e-05,       3.6272e-05,       7.4634e-05
   23,    30,       4.2841e-05,       4.2841e-05,       7.9132e-05
   23,    31,        3.506e-05,        3.506e-05,        7.956e-05
   23,    32,       1.0826e-05,       1.0826e-05,       4.0797e-05
   23,    33,       3.1253e-05,       3.1253e-05,       7.1636e-05
   23,    34,       2.9555e-05,       2.9555e-05,        7.699e-05
   23,    35,       1.7901e-05,       1.7901e-05,       6.6282e-05
   23,    36,       4.9242e-05,       4.9242e-05,       8.9625e-05
   23,    37,       2.0649e-05,       2.0649e-05,       6.2534e-05
   23,    38,       4.7196e-05,       4.7196e-05,       9.3587e-05
   23,    39,       2.2467e-05,       2.2467e-05,       6.6175e-05
   23,    40,        5.721e-05,        5.721e-05,       0.00010162
   23,    41,       3.3755e-05,       3.3755e-05,        7.774e-05
   23,    42,        2.179e-05,        2.179e-05,       6.3284e-05
   23,    43,       3.5729e-05,       3.5729e-05,       8.2237e-05
   23,    44,       1.6658e-05,       1.6658e-05,       5.6002e-05
   23,    45,        2.527e-05,        2.527e-05,       7.2814e-05
   23,    46,       2.8996e-05,       2.8996e-05,       7.5277e-05
   23,    47,       2.9149e-05,       2.9149e-05,        7.442e-05
   23,    48,       6.7212e-05,       6.7212e-05,       0.00011163
   24,     1,       0.00010728,       0.00010728,       0.00015516
   24,     2,       5.7606e-05,       5.7606e-05,       0.00010826
   24,     3,       2.8009e-05,       2.8009e-05,       7.0458e-05
   24,     4,       0.00012304,       0.00012304,       0.00015537
   24,     5,       2.6766e-05,       2.6766e-05,       7.3992e-05
   24,     6,       2.1004e-05,       2.1004e-05,       6.1463e-05
   24,     7,       3.7238e-05,       3.7238e-05,       7.9132e-05
   24,     8,       1.6018e-05,       1.6018e-05,       5.6324e-05
   24,     9,        3.457e-05,        3.457e-05,       7.8168e-05
   24,    10,       2.3152e-05,       2.3152e-05,       5.8786e-05
   24,    11,       4.1644e-05,       4.1644e-05,       7.9453e-05
   24,    12,        3.718e-05,        3.718e-05,       8.2772e-05
   24,    13,       3.4058e-05,       3.4058e-05,        7.774e-05
   24,    14,       8.0317e-05,       8.0317e-05,       0.00010665
   24,    15,       3.2554e-05,       3.2554e-05,       7.0672e-05
   24,    16,       4.0029e-05,       4.0029e-05,       9.7228e-05
   24,    17,       4.2501e-05,       4.2501e-05,       8.4271e-05
   24,    18,       1.6801e-05,       1.6801e-05,       4.8828e-05
   24,    19,       6.0275e-05,       6.0275e-05,       0.00011126
   24,    20,       4.6498e-05,       4.6498e-05,       9.0589e-05
   24,    21,       2.6897e-05,       2.6897e-05,       7.8061e-05
   24,    22,       5.6038e-05,       5.6038e-05,       9.9048e-05
   24,    23,       4.6491e-05,       4.6491e-05,       9.9905e-05
   24,    24,        2.443e-05,        2.443e-05,       6.8638e-05
   24,    25,       5.1901e-05,       5.1901e-05,       9.5729e-05
   24,    26,       3.8485e-05,       3.8485e-05,       7.9453e-05
   24,    27,       1.9234e-05,       1.9234e-05,       5.2255e-05
   24,    28,       5.4797e-05,       5.4797e-05,        0.0001014
   24,    29,       3.3599e-05,       3.3599e-05,        7.881e-05
   24,    30,        1.692e-05,        1.692e-05,       4.9578e-05
   24,    31,       1.8082e-05,       1.8082e-05,       5.6324e-05
   24,    32,       3.9212e-05,       3.9212e-05,       8.5985e-05
   24,    33,       1.1577e-05,       1.1577e-05,       4.2296e-05
   24,    34,       4.4655e-05,       4.4655e-05,       9.0589e-05
   24,    35,       1.7316e-05,       1.7316e-05,       5.6645e-05
   24,    36,        1.955e-05,        1.955e-05,       6.2641e-05
   24,    37,       2.3724e-05,       2.3724e-05,        7.442e-05
   24,    38,       4.3232e-05,       4.3232e-05,       8.7805e-05
   24,    39,       1.8361e-05,       1.8361e-05,       5.8572e-05
   24,    40,       3.2534e-05,       3.2534e-05,       7.4955e-05
   24,    41,       3.3806e-05,       3.3806e-05,        8.652e-05
   24,    42,       5.0021e-05,       5.0021e-05,       8.4378e-05
   24,    43,       5.8925e-05,       5.8925e-05,       9.7014e-05
   24,    44,       1.7515e-05,       1.7515e-05,       5.8679e-05
   24,    45,       1.8082e-05,       1.8082e-05,        5.718e-05
   24,    46,       4.2034e-05,       4.2034e-05,        8.909e-05
   24,    47,       3.1388e-05,       3.1388e-05,       7.3242e-05
   24,    48,       0.00011459,       0.00011459,       0.00017668
   25,     1,       4.3485e-05,       4.3485e-05,         8.47e-05
   25,     2,       2.6985e-05,       2.6985e-05,       6.8102e-05
   25,     3,       5.9673e-05,       5.9673e-05,       0.00010654
   25,     4,       6.7182e-05,       6.7182e-05,        0.0001164
   25,     5,       7.9163e-05,       7.9163e-05,        0.0001225
   25,     6,       6.8411e-05,       6.8411e-05,       0.00010911
   25,     7,       4.5029e-05,       4.5029e-05,        9.787e-05
   25,     8,       3.7437e-05,       3.7437e-05,       8.8019e-05
   25,     9,       9.5651e-05,       9.5651e-05,       0.00012914
   25,    10,       7.0799e-05,       7.0799e-05,       0.00011275
   25,    11,       0.00011821,       0.00011821,       0.00015559
   25,    12,        0.0001024,        0.0001024,       0.00013556
   25,    13,       3.6636e-05,       3.6636e-05,       6.9816e-05
   25,    14,       5.1507e-05,       5.1507e-05,       9.4979e-05
   25,    15,       0.00016383,       0.00016383,       0.00019253
   25,    16,       1.9284e-05,       1.9284e-05,        6.564e-05
   25,    17,       7.5725e-05,       7.5725e-05,       0.00012111
   25,    18,        0.0001865,        0.0001865,       0.00019949
   25,    19,       1.7273e-05,       1.7273e-05,         6.05e-05
   25,    20,       3.5593e-05,       3.5593e-05,       7.8275e-05
   25,    21,       0.00014577,       0.00014577,       0.00017518
   25,    22,       6.9635e-05,       6.9635e-05,       0.00011929
   25,    23,        8.322e-05,        8.322e-05,        0.0001392
   25,    24,       6.2014e-05,       6.2014e-05,       0.00011543
   25,    25,       6.6418e-05,       6.6418e-05,       0.00010911
   25,    26,       3.9249e-05,       3.9249e-05,       8.8983e-05
   25,    27,       0.00016747,       0.00016747,       0.00018803
   25,    28,       3.4696e-05,       3.4696e-05,       8.1809e-05
   25,    29,       6.5001e-05,       6.5001e-05,       0.00010312
   25,    30,       9.7308e-05,       9.7308e-05,       0.00013706
   25,    31,       2.3991e-05,       2.3991e-05,       6.3605e-05
   25,    32,       8.1549e-05,       8.1549e-05,       0.00011522
   25,    33,       4.3495e-05,       4.3495e-05,       9.1232e-05
   25,    34,       6.6302e-05,       6.6302e-05,       9.4658e-05
   25,    35,       1.8282e-05,       1.8282e-05,       5.8251e-05
   25,    36,       3.0698e-05,       3.0698e-05,       7.0565e-05
   25,    37,        3.014e-05,        3.014e-05,       6.9923e-05
   25,    38,       4.6037e-05,       4.6037e-05,       9.1553e-05
   25,    39,       4.6685e-05,       4.6685e-05,       9.0803e-05
   25,    40,       2.5616e-05,       2.5616e-05,       7.0351e-05
   25,    41,       2.1053e-05,       2.1053e-05,       6.0821e-05
   25,    42,       5.9856e-05,       5.9856e-05,       0.00010676
   25,    43,        1.243e-05,        1.243e-05,       4.7329e-05
   25,    44,       7.2449e-05,       7.2449e-05,         0.000121
   25,    45,       2.5896e-05,       2.5896e-05,       7.4741e-05
   25,    46,       3.9566e-05,       3.9566e-05,       8.9197e-05
   25,    47,       4.1023e-05,       4.1023e-05,       9.0803e-05
   25,    48,       3.7159e-05,       3.7159e-05,       8.1113e-05
   26,     1,       3.4405e-05,       3.4405e-05,       8.0095e-05
   26,     2,       3.4853e-05,       3.4853e-05,       8.0095e-05
   26,     3,       2.7826e-05,       2.7826e-05,       7.4741e-05
   26,     4,       2.4166e-05,       2.4166e-05,       6.6925e-05
   26,     5,         3.61e-05,         3.61e-05,        8.213e-05
   26,     6,       8.3635e-05,       8.3635e-05,       0.00013192
   26,     7,       5.0598e-05,       5.0598e-05,       9.4016e-05
   26,     8,       9.8942e-05,       9.8942e-05,       0.00013471
   26,     9,       7.7728e-05,       7.7728e-05,       0.00013845
   26,    10,       1.5378e-05,       1.5378e-05,       5.4825e-05
   26,    11,       8.3275e-05,       8.3275e-05,       0.00013899
   26,    12,       9.3615e-05,       9.3615e-05,       0.00014145
   26,    13,       3.4294e-05,       3.4294e-05,       7.4527e-05
   26,    14,       8.2366e-05,       8.2366e-05,       0.00012742
   26,    15,       4.7125e-05,       4.7125e-05,       0.00010173
   26,    16,       2.2232e-05,       2.2232e-05,       6.4248e-05
   26,    17,       5.0403e-05,       5.0403e-05,       9.4123e-05
   26,    18,       4.0229e-05,       4.0229e-05,       8.6841e-05
   26,    19,       2.8443e-05,       2.8443e-05,       8.0952e-05
   26,    20,       2.3178e-05,       2.3178e-05,       6.9709e-05
   26,    21,       4.3824e-05,       4.3824e-05,       9.2945e-05
   26,    22,         3.68e-05,         3.68e-05,       7.6776e-05
   26,    23,       2.1653e-05,       2.1653e-05,       6.9601e-05
   26,    24,       3.7298e-05,       3.7298e-05,       9.1124e-05
   26,    25,       1.6359e-05,       1.6359e-05,       5.7716e-05
   26,    26,       8.9693e-06,       8.9693e-06,       3.7264e-05
   26,    27,       5.5587e-05,       5.5587e-05,       9.5301e-05
   26,    28,       7.5682e-05,       7.5682e-05,       9.5086e-05
   26,    29,       1.0544e-05,       1.0544e-05,       4.8614e-05
   26,    30,       3.2951e-05,       3.2951e-05,       7.4955e-05
   26,    31,       5.6259e-05,       5.6259e-05,       8.7591e-05
   26,    32,       2.2022e-05,       2.2022e-05,       7.0351e-05
   26,    33,        3.673e-05,        3.673e-05,       7.9346e-05
   26,    34,       1.4193e-05,       1.4193e-05,       5.4075e-05
   26,    35,       3.5127e-05,       3.5127e-05,       7.7632e-05
   26,    36,       2.3097e-05,       2.3097e-05,       6.5532e-05
   26,    37,       3.1892e-05,       3.1892e-05,       8.2451e-05
   26,    38,       3.8208e-05,       3.8208e-05,       6.9923e-05
   26,    39,       2.6138e-05,       2.6138e-05,       6.6175e-05
   26,    40,       2.0501e-05,       2.0501e-05,       5.7716e-05
   26,    41,       3.3892e-05,       3.3892e-05,       7.4206e-05
   26,    42,        1.691e-05,        1.691e-05,       5.9429e-05
   26,    43,       3.2115e-05,       3.2115e-05,       7.3563e-05
   26,    44,       2.4683e-05,       2.4683e-05,       6.7781e-05
   26,    45,       2.4284e-05,       2.4284e-05,       6.2641e-05
   26,    46,       5.0821e-05,       5.0821e-05,       9.7121e-05
   26,    47,       3.0074e-05,       3.0074e-05,       7.8703e-05
   26,    48,       2.2455e-06,       2.2455e-06,       2.4896e-05
   27,     1,       6.4351e-05,       6.4351e-05,       0.00011425
   27,     2,        2.986e-05,        2.986e-05,       7.3563e-05
   27,     3,        1.576e-05,        1.576e-05,       5.8465e-05
   27,     4,       9.1331e-05,       9.1331e-05,       0.00014777
   27,     5,       5.0932e-05,       5.0932e-05,       9.4979e-05
   27,     6,       1.8097e-05,       1.8097e-05,       5.2683e-05
   27,     7,       4.1328e-05,       4.1328e-05,       9.1232e-05
   27,     8,       3.5783e-05,       3.5783e-05,       8.5985e-05
   27,     9,       1.9724e-05,       1.9724e-05,        6.307e-05
   27,    10,       8.2147e-05,       8.2147e-05,       0.00011811
   27,    11,       2.8478e-05,       2.8478e-05,       7.3992e-05
   27,    12,       1.9856e-05,       1.9856e-05,       5.4396e-05
   27,    13,       5.9543e-05,       5.9543e-05,        0.0001104
   27,    14,       3.6919e-05,       3.6919e-05,        7.774e-05
   27,    15,       2.9346e-05,       2.9346e-05,        7.956e-05
   27,    16,       4.4184e-05,       4.4184e-05,       9.7656e-05
   27,    17,       2.0543e-05,       2.0543e-05,       6.6068e-05
   27,    18,       2.4132e-05,       2.4132e-05,       5.9322e-05
   27,    19,        3.732e-05,        3.732e-05,       8.5235e-05
   27,    20,       1.8907e-05,       1.8907e-05,       5.8037e-05
   27,    21,       3.6866e-05,       3.6866e-05,       8.5985e-05
   27,    22,       1.2893e-05,       1.2893e-05,       5.1719e-05
   27,    23,       1.1675e-05,       1.1675e-05,         4.84e-05
   27,    24,       3.0902e-05,       3.0902e-05,       6.7353e-05
   27,    25,       2.4199e-05,       2.4199e-05,       6.6817e-05
   27,    26,       1.2304e-05,       1.2304e-05,       4.5187e-05
   27,    27,        3.225e-05,        3.225e-05,       7.7954e-05
   27,    28,       8.2289e-06,       8.2289e-06,       3.8763e-05
   27,    29,       1.5584e-05,       1.5584e-05,       4.5616e-05
   27,    30,       4.0523e-05,       4.0523e-05,       8.3629e-05
   27,    31,       1.6081e-05,       1.6081e-05,       5.3861e-05
   27,    32,       1.0535e-05,       1.0535e-05,       4.7008e-05
   27,    33,       3.2046e-05,       3.2046e-05,       6.8745e-05
   27,    34,       9.9703e-06,       9.9703e-06,       4.4331e-05
   27,    35,       1.3727e-05,       1.3727e-05,       4.9471e-05
   27,    36,       4.9554e-05,       4.9554e-05,       8.5235e-05
   27,    37,       8.7861e-06,       8.7861e-06,        3.812e-05
   27,    38,       2.5941e-05,       2.5941e-05,       7.0244e-05
   27,    39,       1.7599e-05,       1.7599e-05,       5.9964e-05
   27,    40,        1.601e-05,        1.601e-05,       5.5253e-05
   27,    41,       1.4504e-05,       1.4504e-05,       5.2897e-05
   27,    42,        2.884e-05,        2.884e-05,       7.2707e-05
   27,    43,       1.8838e-05,       1.8838e-05,       6.6389e-05
   27,    44,       3.1714e-05,       3.1714e-05,       8.2023e-05
   27,    45,       2.3333e-05,       2.3333e-05,       6.9601e-05
   27,    46,       4.7106e-05,       4.7106e-05,       9.6371e-05
   27,    47,       4.1953e-05,       4.1953e-05,       9.8192e-05
   27,    48,       1.0509e-05,       1.0509e-05,       5.3807e-05
   28,     1,       9.0377e-05,       9.0377e-05,       0.00014713
   28,     2,       9.7165e-05,       9.7165e-05,       0.00015205
   28,     3,       3.6084e-05,       3.6084e-05,       8.8555e-05
   28,     4,       9.9056e-05,       9.9056e-05,       0.00014648
   28,     5,       5.3035e-05,       5.3035e-05,       0.00010943
   28,     6,       4.0947e-05,       4.0947e-05,       8.2986e-05
   28,     7,       8.5595e-05,       8.5595e-05,       0.00013674
   28,     8,       4.0386e-05,       4.0386e-05,       9.5515e-05
   28,     9,       1.8793e-05,       1.8793e-05,       4.9792e-05
   28,    10,       0.00012528,       0.00012528,       0.00015644
   28,    11,       5.2346e-05,       5.2346e-05,       0.00010965
   28,    12,       2.0988e-05,       2.0988e-05,       6.5854e-05
   28,    13,        7.918e-05,        7.918e-05,       0.00013513
   28,    14,       0.00010245,       0.00010245,       0.00012132
   28,    15,       4.3419e-05,       4.3419e-05,       9.7335e-05
   28,    16,       5.4725e-05,       5.4725e-05,       0.00010708
   28,    17,        5.562e-05,        5.562e-05,        9.937e-05
   28,    18,       2.7626e-05,       2.7626e-05,       6.0821e-05
   28,    19,       5.2864e-05,       5.2864e-05,       9.1124e-05
   28,    20,       5.7346e-05,       5.7346e-05,       8.4593e-05
   28,    21,       2.2799e-05,       2.2799e-05,       6.6175e-05
   28,    22,        4.861e-05,        4.861e-05,       0.00010023
   28,    23,       2.9614e-05,       2.9614e-05,       7.1636e-05
   28,    24,       1.3279e-05,       1.3279e-05,        4.765e-05
   28,    25,       3.3636e-05,       3.3636e-05,       6.6496e-05
   28,    26,       1.1177e-05,       1.1177e-05,        4.326e-05
   28,    27,       2.0935e-05,       2.0935e-05,       6.4462e-05
   28,    28,       3.0681e-05,       3.0681e-05,       7.5384e-05
   28,    29,       4.6055e-05,       4.6055e-05,       8.6734e-05
   28,    30,        1.751e-05,        1.751e-05,       5.6431e-05
   28,    31,       1.2211e-05,       1.2211e-05,       4.5723e-05
   28,    32,        3.889e-05,        3.889e-05,       9.4123e-05
   28,    33,       2.4374e-05,       2.4374e-05,       6.8745e-05
   28,    34,       8.7874e-05,       8.7874e-05,       0.00011436
   28,    35,       3.3356e-05,       3.3356e-05,       7.9132e-05
   28,    36,       2.8868e-05,       2.8868e-05,        6.928e-05
   28,    37,       3.5319e-05,       3.5319e-05,       8.3843e-05
   28,    38,       3.9278e-05,       3.9278e-05,         8.47e-05
   28,    39,       2.3513e-05,       2.3513e-05,       6.9709e-05
   28,    40,       5.4805e-05,       5.4805e-05,       0.00010419
   28,    41,        4.074e-05,        4.074e-05,       8.0952e-05
   28,    42,       1.4949e-05,       1.4949e-05,       4.9899e-05
   28,    43,       3.8403e-05,       3.8403e-05,       8.3415e-05
   28,    44,       3.3684e-05,       3.3684e-05,       8.2558e-05
   28,    45,       3.6515e-05,       3.6515e-05,       8.1059e-05
   28,    46,       7.5413e-06,       7.5413e-06,       3.5657e-05
   28,    47,       6.5544e-05,       6.5544e-05,       0.00012186
   28,    48,       1.3737e-05,       1.3737e-05,       6.1838e-05
   29,     1,       2.0542e-05,       2.0542e-05,       6.1785e-05
   29,     2,       5.6568e-05,       5.6568e-05,       7.4527e-05
   29,     3,       5.5852e-05,       5.5852e-05,       0.00011158
   29,     4,       2.2349e-05,       2.2349e-05,       5.8144e-05
   29,     5,       2.8456e-05,       2.8456e-05,       7.3456e-05
   29,     6,       4.5776e-05,       4.5776e-05,       9.0696e-05
   29,     7,       3.0649e-05,       3.0649e-05,       6.1249e-05
   29,     8,       2.9159e-05,       2.9159e-05,         7.26e-05
   29,     9,       1.6062e-05,       1.6062e-05,       5.3647e-05
   29,    10,       3.0198e-05,       3.0198e-05,       7.3242e-05
   29,    11,       2.2784e-05,       2.2784e-05,       6.9601e-05
   29,    12,       2.6006e-05,       2.6006e-05,       7.0994e-05
   29,    13,       1.1675e-05,       1.1675e-05,       4.7222e-05
   29,    14,       4.3387e-05,       4.3387e-05,       8.5663e-05
   29,    15,       3.0973e-05,       3.0973e-05,       6.8531e-05
   29,    16,       1.2918e-05,       1.2918e-05,       4.8186e-05
   29,    17,        9.082e-06,        9.082e-06,       4.1118e-05
   29,    18,       1.5232e-05,       1.5232e-05,       4.2618e-05
   29,    19,       4.9488e-05,       4.9488e-05,       9.2624e-05
   29,    20,       2.8763e-05,       2.8763e-05,       6.2748e-05
   29,    21,       3.8231e-05,       3.8231e-05,       9.2302e-05
   29,    22,       3.2131e-05,       3.2131e-05,       7.2493e-05
   29,    23,       2.4299e-05,       2.4299e-05,       7.1743e-05
   29,    24,       2.7604e-05,       2.7604e-05,       6.8852e-05
   29,    25,       7.9563e-06,       7.9563e-06,       3.6621e-05
   29,    26,       1.3186e-05,       1.3186e-05,       5.2576e-05
   29,    27,       4.1273e-05,       4.1273e-05,       8.8983e-05
   29,    28,       1.0231e-05,       1.0231e-05,        4.144e-05
   29,    29,       1.2699e-05,       1.2699e-05,       4.1975e-05
   29,    30,       1.8396e-05,       1.8396e-05,       5.8251e-05
   29,    31,       1.2571e-05,       1.2571e-05,       4.5187e-05
   29,    32,       1.2738e-05,       1.2738e-05,       4.5937e-05
   29,    33,       4.2551e-05,       4.2551e-05,       6.9816e-05
   29,    34,       1.7807e-05,       1.7807e-05,        5.718e-05
   29,    35,       1.3004e-05,       1.3004e-05,       4.4331e-05
   29,    36,       1.7072e-05,       1.7072e-05,       5.6324e-05
   29,    37,       1.7656e-05,       1.7656e-05,       5.2148e-05
   29,    38,        9.542e-06,        9.542e-06,       3.6728e-05
   29,    39,       3.4978e-05,       3.4978e-05,       7.5812e-05
   29,    40,       1.5676e-05,       1.5676e-05,       5.6324e-05
   29,    41,       2.1188e-05,       2.1188e-05,       6.4462e-05
   29,    42,       2.3081e-05,       2.3081e-05,        5.461e-05
   29,    43,       1.3114e-05,       1.3114e-05,       4.7864e-05
   29,    44,       1.9562e-05,       1.9562e-05,        5.975e-05
   29,    45,       3.0929e-05,       3.0929e-05,       8.0631e-05
   29,    46,       1.6256e-05,       1.6256e-05,       5.8144e-05
   29,    47,       2.7305e-05,       2.7305e-05,       7.0779e-05
   29,    48,       1.3737e-07,       1.3737e-07,       4.8186e-06
   30,     1,       1.3429e-05,       1.3429e-05,       4.9364e-05
   30,     2,       1.4911e-05,       1.4911e-05,       5.5039e-05
   30,     3,       1.1236e-05,       1.1236e-05,       4.4117e-05
   30,     4,       1.9996e-05,       1.9996e-05,       6.3819e-05
   30,     5,       2.3638e-05,       2.3638e-05,       5.9429e-05
   30,     6,        2.215e-05,        2.215e-05,       6.4248e-05
   30,     7,       2.5101e-05,       2.5101e-05,        6.564e-05
   30,     8,       1.5198e-05,       1.5198e-05,       5.6752e-05
   30,     9,       1.9562e-05,       1.9562e-05,       4.7543e-05
   30,    10,       6.0415e-06,       6.0415e-06,       3.3409e-05
   30,    11,       2.7192e-05,       2.7192e-05,        6.746e-05
   30,    12,       2.3603e-05,       2.3603e-05,       6.0179e-05
   30,    13,        2.004e-05,        2.004e-05,       5.7287e-05
   30,    14,       1.3121e-05,       1.3121e-05,        4.401e-05
   30,    15,        7.399e-06,        7.399e-06,       3.4372e-05
   30,    16,       1.5029e-05,       1.5029e-05,       5.2897e-05
   30,    17,       3.4363e-05,       3.4363e-05,         7.26e-05
   30,    18,       3.2965e-05,       3.2965e-05,       6.5104e-05
   30,    19,       8.8432e-06,       8.8432e-06,       3.9833e-05
   30,    20,        1.484e-05,        1.484e-05,        5.354e-05
   30,    21,       1.7703e-05,       1.7703e-05,       5.4396e-05
   30,    22,       2.0468e-05,       2.0468e-05,       6.1035e-05
   30,    23,       2.2702e-05,       2.2702e-05,       6.2748e-05
   30,    24,       1.4693e-05,       1.4693e-05,       5.1933e-05
   30,    25,       1.1093e-05,       1.1093e-05,       4.6258e-05
   30,    26,       1.8893e-05,       1.8893e-05,       5.7716e-05
   30,    27,       9.6724e-06,       9.6724e-06,       3.8013e-05
   30,    28,       1.7405e-05,       1.7405e-05,       5.8358e-05
   30,    29,        1.781e-05,        1.781e-05,       6.1142e-05
   30,    30,       1.7159e-05,       1.7159e-05,        5.793e-05
   30,    31,        1.653e-05,        1.653e-05,       4.9042e-05
   30,    32,       3.4478e-05,       3.4478e-05,       7.3135e-05
   30,    33,       2.8763e-05,       2.8763e-05,       6.8209e-05
   30,    34,       4.7275e-05,       4.7275e-05,       8.4914e-05
   30,    35,       1.3189e-05,       1.3189e-05,       4.9578e-05
   30,    36,       1.6535e-05,       1.6535e-05,       5.7073e-05
   30,    37,       1.2666e-05,       1.2666e-05,       5.0756e-05
   30,    38,       7.9239e-06,       7.9239e-06,       4.0797e-05
   30,    39,       3.6829e-05,       3.6829e-05,       8.5449e-05
   30,    40,       7.8182e-06,       7.8182e-06,       3.3623e-05
   30,    41,       3.2085e-05,       3.2085e-05,       7.2814e-05
   30,    42,       2.3816e-05,       2.3816e-05,       6.1356e-05
   30,    43,       1.8269e-05,       1.8269e-05,       6.0393e-05
   30,    44,       2.1938e-05,       2.1938e-05,       5.4182e-05
   30,    45,        2.601e-05,        2.601e-05,       6.3819e-05
   30,    46,       1.2012e-05,       1.2012e-05,       4.9685e-05
   30,    47,       2.4184e-05,       2.4184e-05,       6.6817e-05
   30,    48,       1.3737e-06,       1.3737e-06,       1.8471e-05
   31,     1,       2.4539e-05,       2.4539e-05,        6.671e-05
   31,     2,       7.4892e-06,       7.4892e-06,       3.5336e-05
   31,     3,       1.4182e-05,       1.4182e-05,       4.5187e-05
   31,     4,       2.9279e-05,       2.9279e-05,       7.9988e-05
   31,     5,       3.0551e-05,       3.0551e-05,       7.4955e-05
   31,     6,       3.5018e-05,       3.5018e-05,       8.1166e-05
   31,     7,       3.5022e-05,       3.5022e-05,       8.0952e-05
   31,     8,       6.5607e-06,       6.5607e-06,       3.3623e-05
   31,     9,       4.3955e-05,       4.3955e-05,       8.9518e-05
   31,    10,       8.6783e-06,       8.6783e-06,       4.1011e-05
   31,    11,       3.0816e-05,       3.0816e-05,       7.4206e-05
   31,    12,       5.6755e-05,       5.6755e-05,       8.9518e-05
   31,    13,       2.4806e-05,       2.4806e-05,       7.0351e-05
   31,    14,        1.185e-05,        1.185e-05,       4.4331e-05
