epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   53,    12,         0.002854,        0.0028216,       3.2412e-05,           1.2533,           1.6265,           1.0756,           1.4563,            1.266,           1.4001,           1.8517,           1.6259,           2.5469,          0.16979
   53,    13,        0.0039115,        0.0039098,       1.7122e-06,            1.494,           1.9147,           1.0847,           1.9619,           1.5233,           1.4245,            2.353,           1.8888,            0.525,            0.035
   53,    14,        0.0037908,        0.0037771,       1.3678e-05,           1.5417,           1.8819,           1.3441,           1.7675,           1.5558,            1.662,           2.1053,           1.8836,           1.6812,          0.11208
   53,    15,        0.0039948,        0.0039732,        2.165e-05,           1.4473,           1.9301,           1.2459,           1.6775,           1.4617,           1.7725,           2.0959,           1.9342,           2.0844,          0.13896
   53,    16,          0.00362,        0.0035872,       3.2805e-05,           1.4549,            1.834,            1.334,           1.5931,           1.4635,           1.6509,            2.023,            1.837,           2.5875,           0.1725
   53,    17,        0.0038482,        0.0038256,       2.2622e-05,           1.4116,           1.8939,           1.0619,           1.8113,           1.4366,            1.341,            2.373,            1.857,           2.0969,          0.13979
   53,    18,        0.0046753,         0.004672,       3.3641e-06,           1.5986,            2.093,           1.3563,           1.8755,           1.6159,           1.7752,           2.4053,           2.0903,          0.79062,         0.052708
   53,    19,        0.0065543,         0.006535,        1.938e-05,           1.9926,           2.4754,           1.6428,           2.3924,           2.0176,           2.0604,           2.8773,           2.4688,           1.9781,          0.13188
   53,    20,        0.0060815,        0.0060593,       2.2158e-05,            1.773,           2.3836,           1.3566,           2.2489,           1.8027,           1.7287,           2.9596,           2.3442,           1.9937,          0.13292
   54,     1,         0.002677,         0.002631,       4.5988e-05,           1.2626,           1.5706,           1.1788,           1.3584,           1.2686,           1.4856,           1.6626,           1.5741,           3.0125,          0.20083
   54,     2,        0.0053439,        0.0053102,       3.3637e-05,           1.6806,           2.2314,           1.3144,           2.0992,           1.7068,           1.7133,           2.7046,           2.2089,           2.5906,          0.17271
   54,     3,        0.0026848,        0.0026797,       5.1132e-06,           1.2185,           1.5851,          0.95772,           1.5165,           1.2371,           1.2087,           1.9273,            1.568,           1.0125,           0.0675
   54,     4,        0.0039245,        0.0038863,       3.8236e-05,           1.5258,           1.9089,           1.3809,           1.6914,           1.5362,           1.7396,           2.0856,           1.9126,           2.7594,          0.18396
   54,     5,        0.0034437,        0.0033916,       5.2153e-05,           1.3775,           1.7833,           1.1698,           1.6149,           1.3924,           1.5484,           2.0185,           1.7835,           3.2719,          0.21813
   54,     6,        0.0038056,        0.0037907,       1.4879e-05,            1.538,           1.8853,           1.2774,           1.8359,           1.5566,           1.6236,           2.1456,           1.8846,           1.6688,          0.11125
   54,     7,        0.0028798,        0.0028782,       1.5914e-06,           1.2567,           1.6428,          0.97835,           1.5749,           1.2766,           1.3013,           1.9615,           1.6314,          0.50313,         0.033542
   54,     8,        0.0045445,        0.0045242,        2.028e-05,           1.6222,           2.0596,           1.4608,           1.8066,           1.6337,           1.7521,           2.3626,           2.0574,           2.0312,          0.13542
   54,     9,         0.004587,        0.0045655,        2.149e-05,           1.5118,            2.069,           1.1735,           1.8983,           1.5359,           1.5664,           2.5237,            2.045,           1.7062,          0.11375
   54,    10,        0.0036672,        0.0036546,       1.2589e-05,           1.4284,           1.8511,            1.135,           1.7637,           1.4494,           1.4647,           2.2116,           1.8381,           1.4937,         0.099583
   54,    11,        0.0063664,        0.0063295,       3.6864e-05,           1.8131,           2.4362,           1.3248,           2.3711,            1.848,           1.7184,           3.0566,           2.3875,           2.5719,          0.17146
   54,    12,        0.0045848,         0.004576,       8.7734e-06,           1.6085,           2.0714,           1.2784,           1.9858,           1.6321,           1.6501,           2.4663,           2.0582,           1.1437,          0.07625
   54,    13,        0.0045077,        0.0044673,       4.0425e-05,           1.6221,           2.0466,            1.316,            1.972,            1.644,           1.6896,           2.3902,           2.0399,              2.9,          0.19333
   54,    14,        0.0047589,        0.0046518,       0.00010708,           1.5491,           2.0885,           1.2341,            1.909,           1.5716,           1.6331,           2.5097,           2.0714,            4.675,          0.31167
   54,    15,        0.0042362,        0.0042011,       3.5155e-05,           1.4689,           1.9847,           1.0213,           1.9804,           1.5009,           1.3321,           2.5324,           1.9322,           2.6969,          0.17979
   54,    16,        0.0040523,        0.0040398,       1.2506e-05,           1.5158,           1.9462,            1.508,           1.5247,           1.5163,           1.9128,           1.9837,           1.9483,           1.5875,          0.10583
   54,    17,        0.0049375,        0.0049199,       1.7568e-05,           1.5578,           2.1478,           1.3747,            1.767,           1.5709,            1.858,           2.4372,           2.1476,           1.8188,          0.12125
   54,    18,        0.0034237,        0.0033955,       2.8139e-05,           1.3603,           1.7843,           1.0737,           1.6878,           1.3808,            1.446,           2.1054,           1.7757,           2.3063,          0.15375
   54,    19,        0.0042945,        0.0042879,       6.6333e-06,           1.5545,           2.0051,           1.4567,           1.6663,           1.5615,           1.9129,           2.1056,           2.0092,           1.1063,          0.07375
   54,    20,        0.0039585,        0.0039483,       1.0218e-05,           1.4846,           1.9241,           1.3859,           1.5973,           1.4916,           1.8301,           2.0262,           1.9281,           1.4312,         0.095417
   55,     1,        0.0057525,        0.0057502,       2.2901e-06,           1.6924,            2.322,           1.3878,           2.0406,           1.7142,           1.9552,           2.6804,           2.3178,          0.60312,         0.040208
   55,     2,        0.0039267,        0.0039219,       4.8871e-06,           1.4708,           1.9176,           1.3783,           1.5766,           1.4774,           1.8314,           2.0117,           1.9215,           0.8375,         0.055833
   55,     3,        0.0043492,        0.0043455,       3.7246e-06,           1.5643,           2.0186,           1.2684,           1.9026,           1.5855,           1.6705,           2.3541,           2.0123,          0.77812,         0.051875
   55,     4,        0.0030668,        0.0030514,       1.5414e-05,           1.3014,           1.6915,           1.0821,            1.552,           1.3171,           1.4228,           1.9538,           1.6883,           1.7375,          0.11583
   55,     5,        0.0035519,        0.0035355,       1.6399e-05,           1.3913,           1.8207,           1.1669,           1.6477,           1.4073,           1.4966,           2.1317,           1.8141,             1.75,          0.11667
   55,     6,        0.0033608,        0.0033595,       1.2031e-06,           1.3583,           1.7748,           1.1421,           1.6053,           1.3737,           1.5022,           2.0423,           1.7723,          0.34062,         0.022708
   55,     7,        0.0038794,        0.0038773,       2.0983e-06,           1.5021,           1.9067,           1.2736,           1.7633,           1.5184,           1.5985,           2.2069,           1.9027,          0.58125,          0.03875
   55,     8,        0.0039994,        0.0039776,       2.1706e-05,           1.5758,           1.9312,           1.3475,           1.8368,           1.5921,           1.6561,            2.204,             1.93,           2.1063,          0.14042
   55,     9,        0.0038883,         0.003824,       6.4312e-05,           1.4958,           1.8936,           1.2758,           1.7472,           1.5115,           1.6791,           2.1121,           1.8956,           3.6594,          0.24396
   55,    10,        0.0030154,        0.0029855,       2.9942e-05,           1.3135,           1.6731,           1.1008,           1.5565,           1.3287,           1.4171,           1.9244,           1.6708,           2.4719,          0.16479
   55,    11,        0.0055611,        0.0055523,       8.8342e-06,            1.731,           2.2817,            1.178,            2.363,           1.7705,           1.5531,           2.8981,           2.2256,            1.225,         0.081667
   55,    12,         0.004154,         0.004115,       3.8995e-05,           1.5466,           1.9643,           1.2791,           1.8524,           1.5657,           1.6213,           2.2943,           1.9578,           2.7844,          0.18563
   55,    13,        0.0037852,        0.0037463,       3.8926e-05,           1.3856,           1.8742,           1.0316,           1.7901,           1.4108,           1.4583,           2.2576,           1.8579,           2.7969,          0.18646
   55,    14,        0.0097343,        0.0097241,       1.0289e-05,           2.3774,           3.0196,           1.8284,           3.0047,           2.4166,            2.296,           3.6761,            2.986,           1.2437,         0.082917
   55,    15,        0.0060281,        0.0060044,       2.3759e-05,           1.8892,           2.3728,           1.4596,           2.3802,           1.9199,            1.761,           2.9189,             2.34,           2.1219,          0.14146
   55,    16,        0.0037553,        0.0037115,       4.3713e-05,           1.4061,           1.8655,           1.1086,            1.746,           1.4273,           1.4003,            2.284,           1.8421,           3.0062,          0.20042
   55,    17,         0.010679,         0.010672,       7.0415e-06,           2.4771,           3.1633,           1.7505,           3.3075,            2.529,           2.1551,           4.0167,           3.0859,           1.1938,         0.079583
   55,    18,        0.0065105,        0.0065088,       1.7473e-06,           1.9076,           2.4704,           1.3823,            2.508,           1.9452,           1.6934,           3.1305,            2.412,          0.54375,          0.03625
   55,    19,        0.0037824,        0.0037649,        1.747e-05,            1.478,           1.8789,           1.1491,           1.8538,           1.5014,           1.4507,           2.2714,           1.8611,           1.8875,          0.12583
   55,    20,        0.0097556,        0.0097155,       4.0077e-05,           2.3676,           3.0182,           1.6183,           3.2239,           2.4211,           1.9973,            3.868,           2.9327,           2.8531,          0.19021
   56,     1,        0.0080032,        0.0080008,       2.4096e-06,           2.1228,            2.739,           1.8457,           2.4395,           2.1426,           2.3985,           3.0824,           2.7404,           0.6875,         0.045833
   56,     2,        0.0040414,        0.0040386,       2.8102e-06,           1.4976,            1.946,           1.3047,           1.7179,           1.5113,           1.6985,           2.1949,           1.9467,          0.64062,         0.042708
   56,     3,        0.0065074,        0.0065055,       1.9504e-06,            1.951,           2.4698,           1.6298,           2.3181,           1.9739,           2.0206,           2.8991,           2.4599,           0.4875,           0.0325
   56,     4,        0.0062288,        0.0062222,       6.5424e-06,           1.8849,           2.4154,           1.6172,            2.191,           1.9041,           2.0646,           2.7624,           2.4135,             0.75,             0.05
   56,     5,        0.0040213,        0.0040187,       2.6334e-06,           1.4198,           1.9412,          0.93094,           1.9784,           1.4547,           1.3491,           2.4483,           1.8987,          0.72812,         0.048542
   56,     6,         0.006051,        0.0060478,       3.2349e-06,           1.8933,           2.3813,           1.5777,            2.254,           1.9159,           1.9094,           2.8257,           2.3676,          0.67188,         0.044792
   56,     7,        0.0031966,        0.0031787,       1.7945e-05,           1.3117,           1.7264,           1.0904,           1.5646,           1.3275,           1.4474,           1.9981,           1.7228,           1.8937,          0.12625
   56,     8,        0.0037622,        0.0037266,       3.5625e-05,           1.4994,           1.8693,           1.4181,           1.5922,           1.5052,           1.7512,           1.9957,           1.8735,           2.6437,          0.17625
   56,     9,        0.0047697,        0.0047664,       3.2592e-06,           1.5231,            2.114,          0.94715,           2.1814,           1.5643,           1.2703,           2.7807,           2.0255,          0.76562,         0.051042
   56,    10,        0.0043751,        0.0043705,       4.6056e-06,           1.5482,           2.0243,           1.2316,             1.91,           1.5708,            1.526,           2.4738,           1.9999,          0.94063,         0.062708
   56,    11,        0.0094438,         0.009425,       1.8853e-05,            2.232,           2.9728,           1.4551,           3.1198,           2.2875,           1.7745,           3.9164,           2.8455,           1.9781,          0.13187
   56,    12,        0.0046133,         0.004585,       2.8331e-05,           1.5804,           2.0734,           1.1781,           2.0401,           1.6091,           1.5579,           2.5374,           2.0477,           2.4094,          0.16063
   56,    13,        0.0046869,        0.0046725,       1.4316e-05,           1.6358,           2.0931,           1.2062,           2.1267,           1.6665,           1.5247,           2.5945,           2.0596,           1.6625,          0.11083
   56,    14,        0.0060942,        0.0060879,       6.3432e-06,            1.853,           2.3892,           1.4797,           2.2797,           1.8797,           1.9138,           2.8366,           2.3752,           1.0656,         0.071042
   56,    15,        0.0057964,        0.0057892,       7.2064e-06,           1.7023,           2.3299,           1.3447,            2.111,           1.7278,           1.8874,           2.7497,           2.3185,            1.075,         0.071667
   56,    16,        0.0047312,         0.004729,       2.2664e-06,           1.6392,           2.1057,           1.3861,           1.9286,           1.6573,           1.7564,           2.4446,           2.1005,          0.49687,         0.033125
   56,    17,        0.0032253,        0.0032243,       9.7847e-07,            1.355,           1.7388,           1.0609,           1.6912,           1.3761,           1.3436,           2.1013,           1.7224,          0.37187,         0.024792
   56,    18,        0.0040393,        0.0040378,       1.4773e-06,           1.4868,           1.9458,           1.3001,           1.7002,           1.5002,           1.6248,           2.2574,           1.9411,          0.53125,         0.035417
   56,    19,        0.0043235,        0.0043078,       1.5731e-05,           1.6008,           2.0098,           1.4845,           1.7337,           1.6091,           1.8112,           2.2151,           2.0131,           1.7375,          0.11583
   56,    20,        0.0030091,        0.0029764,       3.2624e-05,           1.2724,           1.6706,           1.0694,           1.5044,           1.2869,           1.4388,           1.9012,             1.67,           2.5938,          0.17292
   57,     1,         0.004226,         0.004197,        2.901e-05,           1.5097,           1.9838,           1.0565,           2.0277,           1.5421,           1.3182,           2.5391,           1.9286,           2.4531,          0.16354
   57,     2,        0.0031633,        0.0031621,       1.2167e-06,           1.3626,           1.7219,           1.3685,           1.3557,           1.3621,           1.7447,           1.6954,           1.7201,          0.44063,         0.029375
   57,     3,        0.0038975,        0.0038702,       2.7241e-05,           1.4728,            1.905,           1.2357,           1.7437,           1.4897,           1.6661,           2.1456,           1.9059,           2.3594,          0.15729
   57,     4,        0.0055899,        0.0055283,       6.1624e-05,           1.6837,           2.2767,           1.3769,           2.0343,           1.7056,           1.8952,           2.6463,           2.2707,           3.4844,          0.23229
   57,     5,        0.0045752,         0.004533,       4.2199e-05,           1.5376,           2.0616,           1.3362,           1.7678,            1.552,           1.7324,           2.3828,           2.0576,           2.6844,          0.17896
   57,     6,        0.0042097,        0.0041946,       1.5049e-05,           1.5136,           1.9832,           1.2024,           1.8693,           1.5358,            1.554,           2.3808,           1.9674,           1.6906,          0.11271
   57,     7,        0.0049022,        0.0048998,       2.4107e-06,            1.697,           2.1434,           1.3605,           2.0816,            1.721,           1.7438,           2.5238,           2.1338,          0.62187,         0.041458
   57,     8,        0.0019959,        0.0019819,       1.3941e-05,           1.0867,           1.3632,           1.0916,           1.0811,           1.0863,           1.3686,           1.3571,           1.3628,            1.675,          0.11167
   57,     9,          0.00497,        0.0049093,       6.0765e-05,           1.6376,           2.1455,           1.2059,           2.1309,           1.6684,           1.5768,             2.65,           2.1134,           3.5187,          0.23458
   57,    10,        0.0034105,        0.0033562,       5.4375e-05,           1.3309,            1.774,          0.93705,           1.7811,           1.3591,           1.2515,           2.2256,           1.7386,           3.3531,          0.22354
   57,    11,        0.0041206,        0.0041138,       6.7832e-06,           1.5373,            1.964,           1.1294,           2.0034,           1.5664,           1.4826,           2.3987,           1.9406,           1.1063,          0.07375
   57,    12,         0.005376,        0.0053551,       2.0839e-05,           1.7479,           2.2408,           1.4342,           2.1065,           1.7703,           1.8128,           2.6466,           2.2297,           1.9937,          0.13292
   57,    13,        0.0032957,        0.0032502,        4.556e-05,           1.3591,           1.7457,           1.1594,           1.5874,           1.3734,           1.5699,           1.9271,           1.7485,           3.0438,          0.20292
   57,    14,        0.0044429,        0.0044107,       3.2289e-05,           1.6649,           2.0336,           1.4949,           1.8591,            1.677,           1.8277,            2.246,           2.0368,           2.5438,          0.16958
   57,    15,        0.0025618,         0.002558,        3.852e-06,           1.1794,           1.5487,          0.93975,           1.4533,           1.1965,           1.1915,           1.8754,           1.5334,          0.73438,         0.048958
   57,    16,        0.0037537,        0.0037327,       2.1055e-05,           1.4442,           1.8708,           1.4495,           1.4383,           1.4439,           1.8621,           1.8807,           1.8714,           2.0969,          0.13979
   57,    17,        0.0038758,        0.0038665,       9.2631e-06,           1.4369,           1.9041,            1.182,           1.7283,           1.4551,           1.5112,           2.2713,           1.8912,           1.3281,         0.088542
   57,    18,        0.0037575,        0.0037526,        4.861e-06,           1.4156,           1.8758,           1.2529,           1.6016,           1.4272,           1.7833,           1.9762,           1.8798,          0.97188,         0.064792
   57,    19,        0.0039456,        0.0039327,       1.2924e-05,           1.5075,           1.9203,           1.0882,           1.9866,           1.5374,           1.4652,           2.3341,           1.8997,           1.5156,          0.10104
   57,    20,        0.0032333,        0.0032288,       4.4729e-06,           1.3236,             1.74,           1.1698,           1.4993,           1.3346,           1.6172,           1.8704,           1.7438,          0.68437,         0.045625
   58,     1,        0.0031915,        0.0031894,       2.0756e-06,           1.3188,           1.7293,           1.0441,           1.6328,           1.3384,           1.3193,           2.1022,           1.7107,          0.56875,         0.037917
   58,     2,        0.0030086,        0.0030027,       5.8886e-06,           1.2268,           1.6779,           0.8886,           1.6133,            1.251,           1.2312,           2.0738,           1.6525,          0.92188,         0.061458
   58,     3,        0.0035671,        0.0035319,       3.5177e-05,           1.3473,           1.8198,            1.157,           1.5647,           1.3609,           1.5508,           2.0852,            1.818,           2.6594,          0.17729
   58,     4,         0.003213,        0.0031842,       2.8811e-05,           1.3656,           1.7279,           1.0905,           1.6799,           1.3852,           1.3908,           2.0462,           1.7185,           2.4094,          0.16063
   58,     5,        0.0025221,        0.0025157,       6.4432e-06,            1.195,           1.5358,           1.0196,           1.3953,           1.2075,           1.3187,           1.7513,            1.535,           1.1406,         0.076042
   58,     6,        0.0031045,         0.003098,       6.4731e-06,           1.3506,           1.7044,           1.2851,           1.4254,           1.3553,           1.5833,           1.8329,           1.7081,           1.1125,         0.074167
   58,     7,        0.0034003,        0.0033893,        1.096e-05,           1.3263,           1.7827,            1.142,            1.537,           1.3395,           1.5132,           2.0477,           1.7805,           1.3531,         0.090208
   58,     8,         0.002804,        0.0027951,       8.9224e-06,           1.2421,           1.6189,           1.1224,           1.3789,           1.2506,           1.5127,           1.7323,           1.6225,           1.3156,         0.087708
   58,     9,        0.0036211,        0.0036172,       3.8389e-06,           1.4685,           1.8417,           1.3324,            1.624,           1.4782,           1.7411,           1.9503,           1.8457,          0.78125,         0.052083
   58,    10,        0.0036878,        0.0036837,       4.1036e-06,           1.4088,           1.8585,           1.1498,           1.7048,           1.4273,           1.4962,           2.2007,           1.8484,          0.84688,         0.056458
   58,    11,         0.003187,        0.0031787,       8.2919e-06,           1.3963,           1.7264,           1.3525,           1.4463,           1.3994,           1.7351,           1.7164,           1.7258,           1.2281,         0.081875
   58,    12,        0.0039189,        0.0039149,       4.0722e-06,            1.459,           1.9159,            1.061,           1.9139,           1.4874,           1.4085,           2.3662,           1.8873,          0.80625,          0.05375
   58,    13,        0.0037347,        0.0037214,       1.3243e-05,           1.3611,            1.868,           1.1398,           1.6141,           1.3769,           1.5749,           2.1546,           1.8648,           1.5594,          0.10396
   58,    14,        0.0029665,        0.0029413,       2.5236e-05,           1.2138,           1.6607,          0.96967,           1.4929,           1.2313,           1.3489,           1.9571,            1.653,           2.2406,          0.14938
   58,    15,        0.0026553,        0.0026483,       6.9733e-06,            1.207,           1.5758,           1.0411,           1.3965,           1.2188,           1.3285,           1.8177,           1.5731,           1.0688,          0.07125
   58,    16,        0.0039425,         0.003936,       6.5594e-06,           1.4733,           1.9211,           1.2083,           1.7761,           1.4922,           1.5851,           2.2443,           1.9147,           1.0594,         0.070625
   58,    17,        0.0038964,          0.00387,       2.6418e-05,           1.4382,           1.9049,           1.1991,           1.7116,           1.4553,           1.6489,           2.1607,           1.9048,            2.225,          0.14833
   58,    18,        0.0031907,        0.0031744,       1.6269e-05,           1.2581,           1.7253,           1.1254,           1.4099,           1.2676,           1.5745,           1.8828,           1.7287,           1.7125,          0.11417
   58,    19,        0.0026715,        0.0026707,       7.4535e-07,           1.1555,           1.5825,           1.0267,           1.3027,           1.1647,           1.3565,           1.8064,           1.5815,          0.33437,         0.022292
   58,    20,        0.0023098,        0.0022988,       1.1007e-05,           1.1509,           1.4681,          0.96359,           1.3649,           1.1642,           1.1917,           1.7308,           1.4613,           1.4969,         0.099792
   59,     1,        0.0025126,        0.0025089,       3.7376e-06,           1.2202,           1.5338,           1.0893,           1.3699,           1.2296,           1.3931,           1.6802,           1.5366,          0.80625,          0.05375
   59,     2,        0.0019278,        0.0019226,       5.1643e-06,           1.0118,           1.3427,           0.7909,           1.2643,           1.0276,           1.0258,            1.631,           1.3284,           0.9875,         0.065833
   59,     3,        0.0024812,        0.0024798,       1.3777e-06,           1.1338,           1.5249,          0.87213,           1.4328,           1.1525,           1.1781,           1.8429,           1.5105,           0.5125,         0.034167
   59,     4,        0.0017739,        0.0017729,       1.0031e-06,          0.99883,           1.2893,          0.89482,           1.1177,           1.0063,           1.1466,           1.4352,           1.2909,          0.35938,         0.023958
   59,     5,         0.003602,        0.0035884,       1.3671e-05,           1.3695,           1.8343,           1.1504,           1.6199,           1.3851,           1.5826,           2.0851,           1.8338,           1.6187,          0.10792
   59,     6,          0.00282,        0.0028149,       5.0496e-06,           1.2159,           1.6246,          0.94274,           1.5282,           1.2354,           1.2737,           1.9498,           1.6118,          0.84688,         0.056458
   59,     7,        0.0051406,        0.0051328,       7.7691e-06,           1.6475,           2.1938,           1.4335,           1.8921,           1.6628,           1.9196,           2.4701,           2.1949,           1.1938,         0.079583
   59,     8,        0.0026752,        0.0026739,        1.276e-06,           1.2292,           1.5834,           1.0122,           1.4772,           1.2447,           1.3231,           1.8362,           1.5797,           0.4625,         0.030833
   59,     9,        0.0031601,        0.0031571,       2.9541e-06,           1.3507,           1.7205,            1.128,           1.6052,           1.3666,           1.4891,           1.9517,           1.7204,          0.72188,         0.048125
   59,    10,        0.0029336,        0.0029297,       3.9887e-06,           1.2635,           1.6574,           1.1541,           1.3885,           1.2713,           1.5416,           1.7806,           1.6611,          0.73125,          0.04875
   59,    11,         0.002919,        0.0029184,       6.5486e-07,           1.2749,           1.6542,          0.95509,           1.6404,           1.2977,           1.1925,           2.0588,           1.6256,            0.275,         0.018333
   59,    12,        0.0035792,        0.0035783,       8.9582e-07,           1.4387,           1.8317,           1.2342,           1.6723,           1.4533,            1.538,           2.1181,            1.828,           0.3625,         0.024167
   59,    13,        0.0025989,        0.0025942,       4.7243e-06,           1.2135,           1.5596,           1.1358,           1.3023,            1.219,           1.4666,           1.6596,           1.5631,            0.825,            0.055
   59,    14,        0.0036014,        0.0035918,       9.6232e-06,           1.4507,           1.8352,           1.3707,           1.5421,           1.4564,           1.8104,           1.8631,           1.8367,           1.3094,         0.087292
   59,    15,        0.0040184,        0.0040174,       1.0115e-06,           1.4919,           1.9409,           1.1004,           1.9394,           1.5199,           1.4103,           2.4081,           1.9092,          0.37813,         0.025208
   59,    16,        0.0036735,        0.0036692,       4.3117e-06,           1.4377,           1.8548,           1.1058,           1.8171,           1.4614,           1.4688,           2.2151,            1.842,          0.75937,         0.050625
   59,    17,         0.005875,        0.0058659,        9.079e-06,           1.8556,           2.3452,           1.3896,           2.3883,           1.8889,           1.7453,           2.8818,           2.3136,            1.025,         0.068333
   59,    18,        0.0034513,        0.0034479,       3.3559e-06,           1.3551,            1.798,           1.1227,           1.6208,           1.3717,           1.5505,           2.0445,           1.7975,          0.68437,         0.045625
   59,    19,        0.0029491,         0.002939,       1.0053e-05,           1.2866,             1.66,           1.0624,           1.5429,           1.3026,           1.3755,           1.9346,           1.6551,            1.375,         0.091667
   59,    20,        0.0021842,        0.0021639,       2.0285e-05,           1.0778,           1.4244,          0.90452,           1.2758,           1.0901,            1.189,           1.6529,            1.421,           2.0375,          0.13583
   60,     1,        0.0020862,        0.0020785,       7.6631e-06,           1.0502,            1.396,          0.84298,            1.287,            1.065,           1.0639,           1.6978,           1.3809,           1.2563,          0.08375
   60,     2,        0.0034696,        0.0034568,       1.2788e-05,           1.3587,           1.8003,           1.1717,           1.5724,           1.3721,           1.5692,           2.0326,           1.8009,           1.5531,          0.10354
   60,     3,        0.0042238,        0.0041571,        6.675e-05,           1.5265,           1.9743,           1.2979,           1.7878,           1.5428,           1.6737,           2.2696,           1.9717,           3.6531,          0.24354
   60,     4,        0.0034047,        0.0033502,       5.4493e-05,           1.3874,           1.7724,           0.9968,           1.8339,           1.4153,           1.2775,            2.206,           1.7417,             3.35,          0.22333
   60,     5,        0.0038931,        0.0038425,       5.0637e-05,           1.5351,           1.8981,           1.2541,           1.8562,           1.5551,            1.548,            2.232,             1.89,           3.2469,          0.21646
   60,     6,        0.0033429,        0.0033411,       1.8069e-06,           1.4127,             1.77,           1.2065,           1.6484,           1.4275,           1.4798,           2.0519,           1.7659,          0.51562,         0.034375
   60,     7,        0.0022146,         0.002168,       4.6631e-05,           1.1184,           1.4258,          0.82137,           1.4579,           1.1396,           1.0318,           1.7718,           1.4018,           3.1156,          0.20771
   60,     8,        0.0048891,        0.0048186,        7.053e-05,           1.6349,           2.1256,           1.3131,           2.0027,           1.6579,           1.7182,           2.5115,           2.1149,           3.7781,          0.25188
   60,     9,        0.0026697,        0.0025369,       0.00013283,           1.2336,           1.5423,           1.0952,           1.3918,           1.2435,           1.3395,           1.7455,           1.5425,           5.2937,          0.35292
   60,    10,        0.0033892,        0.0033562,       3.2957e-05,           1.3446,            1.774,           1.1151,           1.6068,            1.361,           1.4144,           2.1112,           1.7628,           2.5812,          0.17208
   60,    11,        0.0035364,        0.0034868,       4.9599e-05,           1.4133,           1.8082,            1.293,           1.5507,           1.4219,           1.6393,           1.9836,           1.8115,           3.2125,          0.21417
   60,    12,        0.0036726,        0.0034447,       0.00022791,            1.375,           1.7972,           1.1713,           1.6078,           1.3895,           1.5142,           2.0739,            1.794,           6.9281,          0.46188
   60,    13,        0.0043111,        0.0042491,       6.2027e-05,           1.5018,            1.996,           1.1409,           1.9142,           1.5276,           1.6306,           2.3449,           1.9878,           3.5469,          0.23646
   60,    14,        0.0044374,        0.0044251,       1.2309e-05,           1.5556,           2.0369,            1.224,           1.9347,           1.5793,           1.6741,            2.385,           2.0295,            1.475,         0.098333
   60,    15,        0.0027708,        0.0026008,       0.00017004,           1.1629,           1.5616,           1.0922,           1.2437,           1.1679,           1.3746,           1.7511,           1.5628,           5.9875,          0.39917
   60,    16,        0.0034095,        0.0032916,       0.00011788,           1.3232,           1.7568,           1.0395,           1.6474,           1.3435,           1.3195,           2.1503,           1.7349,           4.9625,          0.33083
   60,    17,        0.0043193,        0.0043106,       8.6746e-06,           1.6238,           2.0104,           1.6096,           1.6401,           1.6249,           1.9421,           2.0858,            2.014,           1.1938,         0.079583
   60,    18,        0.0030099,        0.0029821,       2.7779e-05,             1.29,           1.6722,            1.329,           1.2456,           1.2873,           1.7362,           1.5959,            1.666,           2.3563,          0.15708
   60,    19,        0.0034518,        0.0033844,       6.7351e-05,           1.4151,           1.7814,           1.3509,           1.4886,           1.4197,           1.7384,           1.8293,           1.7839,           3.7375,          0.24917
   60,    20,        0.0031673,        0.0031295,       3.7783e-05,           1.3559,            1.713,           1.1677,            1.571,           1.3694,           1.4244,           1.9923,           1.7083,           2.7219,          0.18146
   61,     1,        0.0029241,        0.0028972,       2.6839e-05,            1.237,           1.6482,           1.0279,           1.4759,           1.2519,           1.4251,           1.8709,            1.648,           2.2812,          0.15208
   61,     2,        0.0043678,        0.0043603,        7.498e-06,           1.5492,            2.022,           1.2203,            1.925,           1.5727,           1.5912,           2.4223,           2.0067,          0.99375,          0.06625
   61,     3,         0.003446,        0.0034407,       5.2482e-06,           1.3415,           1.7962,          0.95814,           1.7796,           1.3689,           1.2934,           2.2363,           1.7649,             0.95,         0.063333
   61,     4,        0.0039649,        0.0039563,       8.5585e-06,           1.4563,            1.926,           1.3376,            1.592,           1.4648,           1.7245,           2.1332,           1.9288,           1.2594,         0.083958
   61,     5,         0.003994,        0.0039797,       1.4268e-05,           1.5391,           1.9317,            1.515,           1.5667,           1.5409,           1.8659,           2.0044,           1.9351,           1.6719,          0.11146
   61,     6,        0.0030589,        0.0030417,       1.7125e-05,           1.2996,           1.6888,           1.1595,           1.4597,           1.3096,           1.5154,           1.8674,           1.6914,           1.7687,          0.11792
   61,     7,        0.0037118,         0.003709,       2.8314e-06,           1.4354,           1.8649,           1.2833,           1.6092,           1.4463,           1.6826,           2.0535,            1.868,          0.66875,         0.044583
   61,     8,        0.0017456,         0.001744,       1.5827e-06,           1.0078,           1.2788,          0.90783,           1.1221,            1.015,           1.1814,           1.3816,           1.2815,          0.55625,         0.037083
   61,     9,        0.0021686,        0.0021628,       5.8333e-06,           1.1105,           1.4241,          0.84937,            1.409,           1.1292,           1.1298,            1.699,           1.4144,           1.0094,         0.067292
