epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, B_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, B_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
    5,   123,         0.010149,         0.010091,        5.778e-05,        0.0028179,        0.0037547,        0.0021606,                0,        0.0034094,        0.0018567,        0.0029138,                0,        0.0043755,        0.0024298,         0.010498,       0.00027626
    5,   124,         0.010749,           0.0107,        4.893e-05,         0.002983,        0.0038664,        0.0021553,                0,        0.0037279,        0.0019611,        0.0028444,                0,        0.0045957,        0.0024801,        0.0097778,       0.00025731
    5,   125,          0.01107,         0.011053,       1.6854e-05,        0.0029637,        0.0039296,        0.0022464,                0,        0.0036092,        0.0019519,        0.0029949,                0,        0.0046115,        0.0025355,        0.0057007,       0.00015002
    5,   126,         0.013762,         0.013759,       2.9059e-06,        0.0033039,        0.0043843,        0.0025082,                0,        0.0040201,        0.0021761,        0.0032295,                0,        0.0052092,        0.0028129,        0.0019409,       5.1077e-05
    5,   127,         0.011839,         0.011832,       6.9277e-06,        0.0030948,        0.0040658,        0.0022825,                0,        0.0038259,        0.0020361,        0.0029846,                0,        0.0048365,         0.002607,          0.00354,       9.3159e-05
    5,   128,         0.011007,         0.010988,       1.8422e-05,        0.0030938,        0.0039181,        0.0023573,                0,        0.0037566,         0.002038,        0.0029813,                0,         0.004601,        0.0025274,        0.0060303,       0.00015869
    5,   129,         0.013252,         0.013238,       1.3561e-05,        0.0032722,        0.0043006,        0.0023796,                0,        0.0040754,        0.0021517,        0.0030618,                0,        0.0051675,        0.0027431,        0.0050293,       0.00013235
    5,   130,         0.012508,         0.012497,       1.1092e-05,        0.0031247,        0.0041785,         0.002389,                0,        0.0037869,        0.0020586,        0.0031189,                0,        0.0049415,        0.0026868,        0.0044922,       0.00011822
    5,   131,         0.015425,         0.015422,       2.5313e-06,         0.003506,        0.0046418,        0.0023838,                0,        0.0045159,        0.0022999,        0.0030262,                0,         0.005718,        0.0029148,        0.0018311,       4.8186e-05
    5,   132,         0.011144,         0.011131,       1.3592e-05,        0.0030769,        0.0039434,        0.0023464,                0,        0.0037344,        0.0020269,        0.0030363,                0,        0.0046097,        0.0025486,        0.0047241,       0.00012432
    5,   133,         0.014076,         0.014049,       2.6816e-05,        0.0033428,        0.0044304,        0.0022561,                0,         0.004321,        0.0021923,         0.002932,                0,        0.0054366,        0.0027895,        0.0068481,       0.00018021
    5,   134,         0.011369,         0.011364,       5.0996e-06,        0.0030773,        0.0039845,        0.0025067,                0,        0.0035908,        0.0020325,         0.003145,                0,        0.0046111,        0.0025854,        0.0028198,       7.4206e-05
    5,   135,         0.012085,         0.012074,        1.126e-05,        0.0030836,        0.0041071,        0.0023474,                0,        0.0037461,        0.0020312,        0.0030633,                0,        0.0048584,        0.0026406,        0.0045166,       0.00011886
    5,   136,         0.011822,         0.011779,        4.241e-05,        0.0030778,        0.0040567,        0.0024126,                0,        0.0036765,        0.0020297,         0.003006,                0,        0.0048099,        0.0026053,        0.0090942,       0.00023932
    5,   137,         0.013086,         0.013065,       2.0583e-05,        0.0033264,        0.0042724,        0.0028872,                0,        0.0037217,         0.002203,         0.003669,                0,        0.0047503,        0.0028065,        0.0061768,       0.00016255
    5,   138,         0.012156,         0.012147,       8.2312e-06,        0.0030576,        0.0041196,        0.0021634,                0,        0.0038625,        0.0020086,        0.0028719,                0,        0.0049821,         0.002618,        0.0032959,       8.6734e-05
    5,   139,         0.013166,         0.013162,       3.8797e-06,        0.0033076,        0.0042881,        0.0028373,                0,        0.0037308,        0.0021894,        0.0035227,                0,        0.0048753,        0.0027993,        0.0020264,       5.3325e-05
    5,   140,          0.01197,         0.011958,       1.2394e-05,         0.003091,        0.0040873,        0.0022314,                0,        0.0038645,         0.002032,        0.0029198,                0,         0.004906,        0.0026086,        0.0044922,       0.00011822
    5,   141,         0.011608,           0.0116,       8.1482e-06,        0.0030804,        0.0040256,        0.0022873,                0,        0.0037943,        0.0020272,        0.0030008,                0,         0.004763,        0.0025879,        0.0034058,       8.9625e-05
    5,   142,         0.012217,         0.012216,       3.9802e-07,         0.003224,        0.0041313,        0.0025868,                0,        0.0037975,        0.0021281,        0.0031888,                0,        0.0048245,        0.0026711,       0.00079346,        2.088e-05
    6,     1,         0.011817,         0.011812,       4.3277e-06,        0.0030483,        0.0040623,         0.002236,                0,        0.0037794,        0.0020051,        0.0029433,                0,        0.0048537,         0.002599,          0.00271,       7.1315e-05
    6,     2,         0.030981,         0.030978,        2.879e-06,        0.0044026,        0.0065786,        0.0039034,                0,         0.004852,        0.0029184,        0.0061623,                0,        0.0069319,        0.0043648,        0.0016724,        4.401e-05
    6,     3,          0.01227,         0.012248,       2.2114e-05,        0.0032208,        0.0041366,        0.0025861,                0,         0.003792,         0.002126,        0.0032617,                0,        0.0047893,        0.0026836,         0.006604,       0.00017379
    6,     4,         0.011733,         0.011721,       1.1572e-05,          0.00313,        0.0040466,        0.0021908,                0,        0.0039752,        0.0020553,        0.0028845,                0,        0.0048605,        0.0025817,        0.0042725,       0.00011243
    6,     5,         0.010861,         0.010856,       5.5752e-06,        0.0029914,        0.0038944,        0.0023522,                0,        0.0035667,         0.001973,         0.003072,                0,         0.004508,        0.0025267,        0.0027954,       7.3563e-05
    6,     6,         0.011744,         0.011725,       1.9045e-05,        0.0030807,        0.0040473,        0.0021921,                0,        0.0038804,        0.0020242,        0.0028427,                0,        0.0048836,        0.0025754,         0.005896,       0.00015516
    6,     7,         0.011918,         0.011893,       2.4612e-05,        0.0031375,        0.0040763,        0.0022536,                0,         0.003933,        0.0020622,        0.0030203,                0,        0.0048333,        0.0026179,        0.0067017,       0.00017636
    6,     8,         0.011494,         0.011484,       1.0127e-05,        0.0030762,        0.0040055,        0.0022703,                0,        0.0038015,        0.0020239,        0.0030206,                0,        0.0047194,          0.00258,        0.0039185,       0.00010312
    6,     9,         0.011501,         0.011498,       3.6641e-06,        0.0030006,        0.0040079,        0.0022486,                0,        0.0036775,        0.0019754,        0.0030426,                0,        0.0047104,        0.0025844,        0.0023682,        6.232e-05
    6,    10,          0.01187,         0.011866,       3.2826e-06,        0.0029713,        0.0040716,        0.0019507,                0,        0.0038899,        0.0019469,        0.0025468,                0,        0.0050657,        0.0025375,        0.0024414,       6.4248e-05
    6,    11,         0.011135,         0.011131,       3.7761e-06,        0.0030661,        0.0039434,        0.0024347,                0,        0.0036343,         0.002023,        0.0031157,                0,        0.0045617,        0.0025591,        0.0026611,        7.003e-05
    6,    12,         0.012065,         0.012059,       5.5112e-06,         0.003193,        0.0041046,        0.0024838,                0,        0.0038314,        0.0021051,        0.0031288,                0,        0.0048167,        0.0026485,        0.0031982,       8.4164e-05
    6,    13,        0.0098962,        0.0098797,       1.6487e-05,        0.0028122,        0.0037152,        0.0021106,                0,        0.0034436,        0.0018514,        0.0027207,                0,         0.004423,        0.0023812,        0.0052856,        0.0001391
    6,    14,         0.010532,         0.010524,       7.7425e-06,        0.0029412,        0.0038344,        0.0024281,                0,         0.003403,        0.0019437,        0.0032159,                0,         0.004316,        0.0025106,        0.0035278,       9.2838e-05
    6,    15,         0.012569,         0.012564,       5.4077e-06,        0.0030836,        0.0041895,         0.002241,                0,        0.0038419,        0.0020276,        0.0029287,                0,        0.0050626,        0.0026638,        0.0026733,       7.0351e-05
    6,    16,         0.013423,          0.01342,       2.9582e-06,        0.0033193,          0.00433,        0.0023744,                0,        0.0041697,        0.0021814,        0.0031339,                0,        0.0051752,        0.0027697,        0.0021973,       5.7823e-05
    6,    17,         0.012098,         0.012065,       3.3552e-05,        0.0030454,        0.0041056,        0.0022222,                0,        0.0037862,        0.0020028,        0.0030328,                0,        0.0048731,        0.0026353,          0.00802,       0.00021105
    6,    18,         0.012782,         0.012726,       5.5994e-05,        0.0031468,        0.0042165,        0.0023202,                0,        0.0038908,        0.0020703,        0.0031402,                0,        0.0049905,        0.0027102,         0.010596,       0.00027883
    6,    19,         0.013495,         0.013462,       3.2975e-05,        0.0033201,        0.0043368,        0.0024359,                0,        0.0041158,        0.0021839,        0.0031996,                0,        0.0051499,        0.0027832,        0.0076294,       0.00020077
    6,    20,          0.01027,         0.010252,       1.8138e-05,        0.0028489,        0.0037846,        0.0020205,                0,        0.0035945,        0.0018717,        0.0027105,                0,        0.0045389,        0.0024165,        0.0053589,       0.00014102
    6,    21,         0.012174,         0.012169,       4.9237e-06,        0.0031229,        0.0041233,        0.0020472,                0,         0.004091,        0.0020461,        0.0026829,                0,        0.0050818,        0.0025882,        0.0025269,       6.6496e-05
    6,    22,         0.035305,         0.035296,       8.6259e-06,         0.004855,        0.0070222,        0.0041879,                0,        0.0054554,        0.0032144,         0.006453,                0,        0.0074976,        0.0046502,        0.0037109,       9.7656e-05
    6,    23,         0.018957,         0.018897,       6.0078e-05,        0.0040298,        0.0051381,         0.003169,                0,        0.0048045,        0.0026578,        0.0038998,                0,        0.0060393,         0.003313,         0.010718,       0.00028205
    6,    24,         0.019287,         0.019218,       6.8805e-05,         0.003865,        0.0051816,        0.0023413,                0,        0.0052363,        0.0025259,        0.0029979,                0,        0.0065516,        0.0031832,         0.011609,        0.0003055
    6,    25,          0.01248,         0.012471,       8.7743e-06,        0.0032463,        0.0041741,        0.0024494,                0,        0.0039636,        0.0021377,        0.0031228,                0,        0.0049322,         0.002685,         0.003894,       0.00010247
    6,    26,         0.016116,         0.016091,       2.5266e-05,        0.0036113,        0.0047413,        0.0023282,                0,         0.004766,        0.0023647,        0.0030384,                0,        0.0058654,        0.0029679,        0.0064209,       0.00016897
    6,    27,         0.011741,         0.011705,       3.6366e-05,         0.003157,        0.0040438,        0.0027227,                0,        0.0035478,        0.0020902,        0.0034555,                0,        0.0045081,        0.0026545,        0.0082764,        0.0002178
    6,    28,         0.012798,         0.012773,       2.4809e-05,         0.003252,        0.0042243,        0.0024778,                0,        0.0039487,        0.0021422,         0.003243,                0,        0.0049437,        0.0027289,        0.0065674,       0.00017283
    6,    29,         0.011701,         0.011699,       2.6935e-06,        0.0031373,        0.0040428,        0.0025466,                0,        0.0036689,        0.0020719,        0.0032979,                0,        0.0046114,        0.0026364,        0.0022095,       5.8144e-05
    6,    30,         0.014741,         0.014736,       4.9263e-06,        0.0035167,        0.0045373,        0.0027461,                0,        0.0042102,        0.0023188,         0.003493,                0,        0.0053041,        0.0029324,        0.0028931,       7.6133e-05
    6,    31,        0.0093405,        0.0093321,       8.3358e-06,        0.0027009,        0.0036108,         0.001915,                0,        0.0034083,        0.0017744,        0.0026146,                0,         0.004315,        0.0023099,        0.0036499,        9.605e-05
    6,    32,         0.014337,         0.014336,       1.3061e-06,        0.0034874,        0.0044752,        0.0023695,                0,        0.0044936,        0.0022877,        0.0031276,                0,        0.0054082,        0.0028453,        0.0012207,       3.2124e-05
    6,    33,         0.012938,         0.012924,       1.3715e-05,        0.0032577,        0.0042493,        0.0023553,                0,        0.0040698,        0.0021417,        0.0030348,                0,        0.0051007,        0.0027118,        0.0046509,       0.00012239
    6,    34,         0.012036,         0.012019,        1.696e-05,        0.0030556,        0.0040978,        0.0020288,                0,        0.0039797,        0.0020029,        0.0027016,                0,        0.0050334,        0.0025783,        0.0054932,       0.00014456
    6,    35,         0.014559,         0.014557,       2.3887e-06,        0.0035241,        0.0045097,        0.0027043,                0,        0.0042618,         0.002322,         0.003356,                0,        0.0053389,        0.0028983,        0.0019775,       5.2041e-05
    6,    36,         0.011463,          0.01146,       2.4991e-06,        0.0030118,        0.0040014,        0.0022729,                0,        0.0036767,        0.0019832,        0.0029869,                0,        0.0047319,        0.0025729,        0.0019531,       5.1398e-05
    6,    37,         0.014601,         0.014597,       4.2506e-06,        0.0034228,        0.0045158,        0.0024158,                0,         0.004329,        0.0022483,        0.0031629,                0,        0.0054537,        0.0028722,        0.0027344,       7.1957e-05
    6,    38,         0.012497,         0.012495,       1.5718e-06,        0.0032401,        0.0041781,        0.0022892,                0,        0.0040959,        0.0021283,        0.0030328,                0,        0.0049889,        0.0026739,        0.0015015,       3.9512e-05
    6,    39,         0.012187,         0.012177,       9.9827e-06,        0.0031461,        0.0041246,         0.002248,                0,        0.0039543,        0.0020675,        0.0029684,                0,         0.004939,        0.0026358,        0.0042114,       0.00011083
    6,    40,         0.012808,         0.012794,        1.373e-05,        0.0031209,        0.0042278,        0.0021682,                0,        0.0039783,        0.0020488,        0.0029292,                0,        0.0051224,        0.0026839,        0.0041382,        0.0001089
    6,    41,         0.011782,         0.011779,       2.4706e-06,        0.0030419,        0.0040567,        0.0022275,                0,        0.0037748,        0.0020008,        0.0029282,                0,        0.0048529,        0.0025937,        0.0021484,       5.6538e-05
    6,    42,         0.012902,         0.012899,       3.5273e-06,        0.0033003,         0.004245,        0.0024377,                0,        0.0040766,        0.0021714,        0.0032401,                0,        0.0049789,        0.0027397,        0.0025513,       6.7139e-05
    6,    43,         0.014175,         0.014168,        6.374e-06,        0.0033673,        0.0044491,        0.0022355,                0,         0.004386,        0.0022072,        0.0028729,                0,        0.0054937,        0.0027889,        0.0026489,       6.9709e-05
    6,    44,         0.013931,          0.01392,       1.0826e-05,         0.003239,        0.0044099,         0.002008,                0,        0.0043469,        0.0021183,        0.0026871,                0,        0.0055184,        0.0027351,        0.0043335,       0.00011404
    6,    45,         0.012836,         0.012826,       9.1098e-06,        0.0033071,        0.0042331,        0.0024297,                0,        0.0040967,        0.0021755,        0.0032516,                0,        0.0049529,        0.0027348,        0.0042603,       0.00011211
    6,    46,         0.016299,         0.016297,       2.2048e-06,        0.0035744,        0.0047716,        0.0024144,                0,        0.0046184,        0.0023443,        0.0031638,                0,        0.0058525,        0.0030054,        0.0016846,       4.4331e-05
    6,    47,         0.012727,         0.012725,       2.1229e-06,        0.0031467,        0.0042164,        0.0021974,                0,        0.0040011,        0.0020662,        0.0029246,                0,        0.0051069,        0.0026772,        0.0020142,       5.3004e-05
    6,    48,         0.015074,         0.015072,       1.4033e-06,        0.0034336,        0.0045888,        0.0023127,                0,        0.0044423,        0.0022517,          0.00296,                0,        0.0056678,        0.0028759,        0.0013794,         3.63e-05
    6,    49,         0.011551,         0.011547,       4.0916e-06,        0.0030726,        0.0040164,        0.0024246,                0,        0.0036559,        0.0020268,        0.0031728,                0,        0.0046465,        0.0026064,         0.002771,       7.2921e-05
    6,    50,         0.012855,         0.012809,       4.6244e-05,        0.0031758,        0.0042303,        0.0021188,                0,        0.0041271,         0.002082,        0.0028164,                0,        0.0051828,        0.0026664,        0.0095703,       0.00025185
    6,    51,         0.011682,         0.011628,       5.4265e-05,        0.0030695,        0.0040305,        0.0023344,                0,        0.0037311,        0.0020218,        0.0029425,                0,        0.0048034,         0.002582,         0.010352,       0.00027241
    6,    52,         0.011771,         0.011763,       7.6643e-06,        0.0030432,        0.0040539,        0.0021479,                0,        0.0038489,        0.0019989,        0.0029382,                0,         0.004843,        0.0025937,        0.0034058,       8.9625e-05
    6,    53,          0.01425,         0.014234,       1.6693e-05,        0.0035158,        0.0044593,        0.0031395,                0,        0.0038546,        0.0023313,        0.0039501,                0,        0.0048723,        0.0029408,        0.0057495,        0.0001513
    6,    54,         0.012696,         0.012656,       3.9676e-05,        0.0032162,         0.004205,        0.0024833,                0,        0.0038758,        0.0021197,        0.0032947,                0,        0.0048812,        0.0027253,        0.0089111,        0.0002345
    6,    55,         0.012842,         0.012813,       2.8565e-05,        0.0032364,        0.0042309,        0.0025625,                0,        0.0038429,        0.0021351,        0.0032764,                0,        0.0049346,         0.002737,         0.007312,       0.00019242
    6,    56,         0.014075,         0.014067,       7.6209e-06,        0.0034382,        0.0044332,        0.0025931,                0,        0.0041988,         0.002264,        0.0032157,                0,        0.0052947,        0.0028368,        0.0036987,       9.7335e-05
    6,    57,        0.0095939,        0.0095908,       3.1115e-06,        0.0027634,        0.0036605,        0.0019919,                0,        0.0034577,        0.0018165,        0.0027008,                0,        0.0043466,        0.0023491,        0.0022461,       5.9108e-05
    6,    58,         0.011694,          0.01167,       2.3868e-05,        0.0030948,        0.0040379,        0.0021809,                0,        0.0039173,        0.0020327,        0.0028956,                0,        0.0048407,        0.0025788,        0.0067627,       0.00017797
    6,    59,         0.012311,         0.012272,       3.8987e-05,        0.0031199,        0.0041407,        0.0022952,                0,        0.0038621,        0.0020524,        0.0031444,                0,        0.0048659,        0.0026701,         0.008728,       0.00022968
    6,    60,          0.01262,         0.012588,       3.2477e-05,        0.0031379,        0.0041935,        0.0023402,                0,        0.0038558,        0.0020653,        0.0030185,                0,        0.0050212,        0.0026799,        0.0079468,       0.00020913
    6,    61,          0.01743,         0.017425,       4.5206e-06,        0.0036673,         0.004934,        0.0033259,                0,        0.0039746,        0.0024335,        0.0045626,                0,        0.0052458,        0.0032695,        0.0026001,       6.8424e-05
    6,    62,         0.011945,         0.011937,       8.0209e-06,        0.0030929,        0.0040838,        0.0023322,                0,        0.0037775,        0.0020366,        0.0030511,                0,        0.0048279,        0.0026263,        0.0039429,       0.00010376
    6,    63,          0.01259,         0.012587,       2.9788e-06,        0.0032768,        0.0041934,        0.0025356,                0,        0.0039438,        0.0021598,         0.003214,                0,        0.0049106,        0.0027082,        0.0022583,       5.9429e-05
    6,    64,          0.01298,         0.012956,       2.4368e-05,        0.0033088,        0.0042545,        0.0023367,                0,        0.0041837,        0.0021735,        0.0030042,                0,        0.0051252,        0.0027098,        0.0067749,       0.00017829
    6,    65,         0.012214,         0.012048,       0.00016614,        0.0032002,        0.0041026,        0.0024284,                0,        0.0038949,        0.0021078,        0.0032156,                0,        0.0047617,        0.0026591,         0.018262,       0.00048057
    6,    66,         0.038833,         0.038639,       0.00019419,        0.0048292,        0.0073472,        0.0041472,                0,        0.0054429,        0.0031967,        0.0064691,                0,        0.0080561,        0.0048417,         0.019629,       0.00051655
    6,    67,         0.011258,         0.011255,       2.1578e-06,        0.0029954,        0.0039654,        0.0022972,                0,        0.0036237,        0.0019736,        0.0029304,                0,        0.0047062,        0.0025455,        0.0017456,       4.5937e-05
    6,    68,          0.01637,         0.016298,       7.2092e-05,        0.0036081,        0.0047717,        0.0025889,                0,        0.0045254,        0.0023714,        0.0033945,                0,        0.0057351,        0.0030432,         0.012024,       0.00031642
    6,    69,         0.009763,        0.0096753,       8.7739e-05,         0.002863,        0.0036766,        0.0022437,                0,        0.0034204,         0.001888,        0.0028506,                0,        0.0042859,        0.0023788,          0.01311,       0.00034501
    6,    70,         0.010812,         0.010795,       1.6481e-05,        0.0030395,        0.0038835,        0.0023186,                0,        0.0036883,        0.0020023,        0.0029842,                0,        0.0045432,        0.0025091,        0.0052612,       0.00013845
    6,    71,         0.010792,          0.01077,       2.1566e-05,        0.0030162,         0.003879,        0.0026249,                0,        0.0033683,        0.0019978,        0.0033373,                0,        0.0043088,        0.0025487,        0.0055176,        0.0001452
    6,    72,         0.010856,         0.010817,       3.9365e-05,        0.0030526,        0.0038874,        0.0025493,                0,        0.0035055,        0.0020183,        0.0032566,                0,         0.004378,        0.0025449,        0.0086182,       0.00022679
    6,    73,         0.011268,         0.011259,       9.4564e-06,        0.0029363,        0.0039661,        0.0021945,                0,        0.0036039,        0.0019328,        0.0028751,                0,        0.0047378,        0.0025376,        0.0038818,       0.00010215
    6,    74,         0.013651,          0.01365,       8.2159e-07,        0.0034219,        0.0043669,        0.0029302,                0,        0.0038644,        0.0022649,        0.0037643,                0,        0.0048456,          0.00287,        0.0012817,        3.373e-05
    6,    75,         0.010674,         0.010672,       2.4732e-06,        0.0029157,        0.0038612,        0.0020127,                0,        0.0037284,        0.0019137,        0.0026476,                0,        0.0046924,        0.0024467,          0.00177,       4.6579e-05
    6,    76,         0.010999,         0.010998,       1.1397e-06,        0.0029949,        0.0039199,        0.0022563,                0,        0.0036597,         0.001972,        0.0029854,                0,        0.0046014,        0.0025289,        0.0012085,       3.1803e-05
    6,    77,         0.012314,         0.012307,       7.1882e-06,        0.0030955,        0.0041466,        0.0020487,                0,        0.0040376,        0.0020288,        0.0027406,                0,        0.0050901,        0.0026102,        0.0031982,       8.4164e-05
    6,    78,         0.011543,         0.011494,       4.9015e-05,         0.003017,        0.0040072,        0.0021343,                0,        0.0038115,        0.0019819,        0.0028702,                0,        0.0048058,        0.0025587,        0.0098389,       0.00025892
    6,    79,         0.012572,         0.012521,       5.0657e-05,        0.0030808,        0.0041824,        0.0021286,                0,        0.0039377,        0.0020221,        0.0028545,                0,        0.0050895,         0.002648,        0.0098877,        0.0002602
    6,    80,        0.0094085,        0.0093911,        1.743e-05,        0.0027267,        0.0036222,        0.0018663,                0,        0.0035011,        0.0017891,        0.0025581,                0,        0.0043633,        0.0023071,        0.0057129,       0.00015034
    6,    81,         0.011357,         0.011349,       7.0894e-06,          0.00308,         0.003982,        0.0023523,                0,        0.0037348,        0.0020291,        0.0030947,                0,        0.0046376,        0.0025774,        0.0033936,       8.9304e-05
    6,    82,         0.011545,         0.011494,       5.1158e-05,        0.0031265,        0.0040072,        0.0024053,                0,        0.0037756,        0.0020603,        0.0030844,                0,        0.0046849,        0.0025897,         0.010034,       0.00026406
    6,    83,          0.01121,          0.01108,        0.0001299,        0.0029748,        0.0039345,        0.0022589,                0,        0.0036191,        0.0019593,        0.0029769,                0,          0.00463,        0.0025356,         0.016101,       0.00042371
    6,    84,         0.012928,         0.012819,       0.00010815,         0.003196,         0.004232,        0.0021878,                0,        0.0041032,         0.002097,        0.0028435,                0,        0.0051722,        0.0026719,         0.014661,       0.00038581
    6,    85,         0.010582,         0.010569,       1.2749e-05,        0.0028605,        0.0038427,        0.0020641,                0,        0.0035773,        0.0018805,        0.0026824,                0,        0.0046455,        0.0024426,        0.0048828,        0.0001285
    6,    86,        0.0095545,        0.0095419,        1.261e-05,         0.002699,        0.0036511,        0.0018301,                0,         0.003481,        0.0017704,        0.0024409,                0,        0.0044684,        0.0023031,        0.0047119,         0.000124
    6,    87,         0.012345,         0.012286,       5.8211e-05,        0.0032462,        0.0041431,        0.0026196,                0,        0.0038101,        0.0021432,         0.003356,                0,         0.004741,         0.002699,         0.010669,       0.00028076
    6,    88,         0.011339,         0.011246,       9.2915e-05,        0.0030475,        0.0039637,        0.0022678,                0,        0.0037492,        0.0020057,        0.0030058,                0,        0.0046604,        0.0025554,         0.013647,       0.00035914
    6,    89,           0.0118,         0.011737,       6.3176e-05,        0.0031489,        0.0040493,        0.0023754,                0,        0.0038449,        0.0020735,        0.0030932,                0,        0.0047479,        0.0026137,         0.011206,        0.0002949
    6,    90,         0.013064,         0.013013,       5.1515e-05,         0.003253,        0.0042638,        0.0024004,                0,        0.0040204,        0.0021402,        0.0030601,                0,        0.0051101,        0.0027234,         0.010071,       0.00026502
    6,    91,         0.010815,         0.010803,        1.146e-05,        0.0028967,         0.003885,        0.0018186,                0,         0.003867,        0.0018952,        0.0024743,                0,        0.0048132,        0.0024292,        0.0046509,       0.00012239
    6,    92,         0.011963,         0.011956,       7.0329e-06,        0.0030108,         0.004087,        0.0019542,                0,        0.0039617,         0.001972,         0.002581,                0,        0.0050735,        0.0025515,        0.0031494,       8.2879e-05
    6,    93,        0.0098616,        0.0098235,       3.8102e-05,        0.0027602,        0.0037046,        0.0017675,                0,        0.0036535,         0.001807,        0.0023794,                0,        0.0045804,          0.00232,        0.0086914,       0.00022872
    6,    94,         0.034533,         0.034431,       0.00010115,        0.0046967,        0.0069356,        0.0040216,                0,        0.0053044,        0.0031087,        0.0059679,                0,        0.0077033,        0.0045571,         0.014197,        0.0003736
    6,    95,         0.017222,         0.017219,       2.5017e-06,        0.0039333,        0.0049048,        0.0028901,                0,        0.0048722,        0.0025874,        0.0036012,                0,        0.0058341,        0.0031451,        0.0018799,       4.9471e-05
    6,    96,         0.011922,         0.011874,       4.8473e-05,         0.003048,        0.0040729,        0.0018708,                0,        0.0041076,        0.0019928,        0.0024715,                0,         0.005101,        0.0025242,        0.0098755,       0.00025988
    6,    97,         0.018859,         0.018809,       4.9677e-05,        0.0040131,        0.0051262,        0.0030446,                0,        0.0048847,        0.0026431,        0.0039122,                0,        0.0060127,        0.0033083,          0.00979,       0.00025763
    6,    98,         0.017517,         0.017513,       3.9891e-06,        0.0038141,        0.0049465,         0.002608,                0,        0.0048996,        0.0025025,        0.0033943,                0,        0.0060099,        0.0031347,        0.0021484,       5.6538e-05
    6,    99,         0.041156,          0.04115,       6.6261e-06,        0.0052409,        0.0075822,        0.0043276,                0,        0.0060629,        0.0034635,        0.0065477,                0,        0.0084051,        0.0049842,        0.0035645,       9.3801e-05
    6,   100,         0.017166,         0.017151,       1.4968e-05,        0.0037364,         0.004895,        0.0023665,                0,        0.0049692,        0.0024452,        0.0031229,                0,         0.006062,        0.0030616,        0.0052734,       0.00013877
    6,   101,         0.015664,          0.01566,       3.2319e-06,        0.0036302,        0.0046775,        0.0027251,                0,        0.0044448,          0.00239,        0.0034407,                0,        0.0055601,        0.0030003,        0.0022095,       5.8144e-05
    6,   102,         0.013658,         0.013635,       2.2915e-05,         0.003482,        0.0043645,        0.0029829,                0,        0.0039312,        0.0023047,        0.0037528,                0,        0.0048495,        0.0028674,        0.0066528,       0.00017507
    6,   103,         0.011679,         0.011508,       0.00017171,        0.0031523,        0.0040096,        0.0025788,                0,        0.0036684,        0.0020824,        0.0032465,                0,        0.0045891,        0.0026119,         0.018433,       0.00048507
    6,   104,         0.018967,         0.018794,       0.00017307,        0.0040565,        0.0051241,        0.0035023,                0,        0.0045552,        0.0026858,        0.0041696,                0,        0.0058514,        0.0033404,          0.01853,       0.00048764
    6,   105,         0.011902,         0.011886,       1.5953e-05,        0.0031666,        0.0040751,         0.002387,                0,        0.0038683,        0.0020851,        0.0029968,                0,        0.0048445,        0.0026138,        0.0055664,       0.00014648
    6,   106,         0.013537,         0.013508,       2.8866e-05,        0.0033911,        0.0043441,        0.0028187,                0,        0.0039063,        0.0022417,        0.0035676,                0,        0.0049397,        0.0028358,        0.0072998,        0.0001921
    6,   107,         0.014015,         0.013939,       7.6369e-05,        0.0034068,        0.0044128,        0.0025093,                0,        0.0042145,        0.0022413,        0.0031872,                0,        0.0052779,        0.0028217,         0.012256,       0.00032252
    6,   108,         0.012853,         0.012818,       3.4889e-05,        0.0032667,        0.0042317,        0.0022501,                0,        0.0041817,        0.0021439,        0.0030179,                0,        0.0050821,           0.0027,        0.0081299,       0.00021394
    6,   109,         0.011162,         0.011149,       1.2412e-05,        0.0030161,        0.0039467,        0.0021369,                0,        0.0038074,        0.0019814,        0.0026814,                0,        0.0048087,        0.0024967,        0.0048828,        0.0001285
    6,   110,         0.013309,         0.013302,       7.0123e-06,        0.0034013,        0.0043108,        0.0029049,                0,        0.0038481,         0.002251,        0.0036152,                0,        0.0048524,        0.0028225,        0.0035889,       9.4444e-05
    6,   111,         0.010568,         0.010559,       9.2768e-06,        0.0029092,        0.0038407,        0.0019479,                0,        0.0037744,        0.0019074,        0.0026056,                0,        0.0046816,         0.002429,        0.0038574,       0.00010151
    6,   112,         0.010199,          0.01019,       8.0933e-06,        0.0028609,        0.0037732,         0.002194,                0,        0.0034611,         0.001885,        0.0029255,                0,        0.0043986,        0.0024414,        0.0038818,       0.00010215
    6,   113,         0.011795,          0.01179,       4.6342e-06,        0.0031162,        0.0040585,        0.0022761,                0,        0.0038723,        0.0020495,        0.0028573,                0,        0.0048937,        0.0025837,         0.002832,       7.4527e-05
    6,   114,         0.011076,         0.011069,       7.7013e-06,        0.0030702,        0.0039324,        0.0021953,                0,        0.0038576,        0.0020176,        0.0028515,                0,        0.0046972,        0.0025162,        0.0035767,       9.4123e-05
    6,   115,         0.011481,         0.011453,       2.8391e-05,         0.003121,        0.0040001,        0.0023261,                0,        0.0038363,        0.0020541,        0.0030493,                0,        0.0046939,        0.0025811,        0.0071411,       0.00018792
