epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   56,    11,        0.0024481,        0.0024455,       2.6381e-06,        0.0014126,        0.0018701,        0.0010022,         0.001782,        0.0013921,        0.0013065,        0.0022602,        0.0017834,        0.0015625,       4.1118e-05
   56,    12,        0.0016045,        0.0015994,       5.1028e-06,         0.001198,        0.0015124,       0.00091854,        0.0014495,         0.001184,        0.0011797,        0.0017588,        0.0014692,        0.0030151,       7.9346e-05
   56,    13,        0.0017935,        0.0017897,       3.8633e-06,        0.0012267,        0.0015998,       0.00097306,        0.0014549,         0.001214,        0.0012578,        0.0018545,        0.0015561,        0.0017578,       4.6258e-05
   56,    14,        0.0015802,        0.0015694,       1.0788e-05,        0.0011607,        0.0014981,       0.00095525,        0.0013456,        0.0011504,        0.0012233,        0.0017081,        0.0014657,        0.0043335,       0.00011404
   56,    15,        0.0017628,        0.0017615,       1.3679e-06,        0.0012601,        0.0015872,        0.0011272,        0.0013798,        0.0012535,        0.0014189,        0.0017246,        0.0015717,        0.0015381,       4.0476e-05
   56,    16,        0.0015636,        0.0015626,       1.0033e-06,        0.0011815,        0.0014949,        0.0010893,        0.0012645,        0.0011769,        0.0013955,         0.001579,        0.0014872,        0.0012817,        3.373e-05
   56,    17,        0.0014188,        0.0014143,       4.4931e-06,        0.0010868,        0.0014222,       0.00091772,        0.0012391,        0.0010784,        0.0011992,        0.0015965,        0.0013978,        0.0025635,        6.746e-05
   56,    18,        0.0016671,        0.0016639,       3.1717e-06,        0.0012264,        0.0015426,        0.0011188,        0.0013233,         0.001221,        0.0014298,        0.0016375,        0.0015336,        0.0023682,        6.232e-05
   56,    19,        0.0014879,        0.0014871,       7.6717e-07,        0.0011519,        0.0014583,        0.0010196,        0.0012709,        0.0011453,        0.0013098,        0.0015801,         0.001445,        0.0011475,       3.0196e-05
   56,    20,        0.0017367,        0.0017312,       5.4542e-06,        0.0012197,        0.0015735,       0.00096045,        0.0014531,        0.0012068,        0.0012705,        0.0018031,        0.0015368,        0.0024902,       6.5532e-05
   56,    21,        0.0014425,        0.0014398,       2.6592e-06,        0.0011238,        0.0014349,       0.00093042,        0.0012978,        0.0011141,         0.001201,        0.0016168,        0.0014089,        0.0014771,        3.887e-05
   56,    22,        0.0013738,        0.0013698,       3.9928e-06,        0.0010991,        0.0013996,       0.00097239,        0.0012132,        0.0010928,        0.0012288,        0.0015373,         0.001383,        0.0027832,       7.3242e-05
   56,    23,        0.0014854,        0.0014841,       1.2416e-06,        0.0011343,        0.0014569,       0.00094245,         0.001307,        0.0011247,        0.0012099,        0.0016478,        0.0014288,        0.0011963,       3.1481e-05
   56,    24,        0.0018396,        0.0018387,       8.3163e-07,        0.0013065,        0.0016216,         0.001264,        0.0013448,        0.0013044,        0.0015504,        0.0016831,        0.0016167,         0.001001,       2.6341e-05
   56,    25,        0.0016089,        0.0016048,       4.1835e-06,        0.0011895,        0.0015149,         0.001094,        0.0012755,        0.0011848,          0.00141,        0.0016035,        0.0015067,        0.0026733,       7.0351e-05
   56,    26,        0.0013739,        0.0013721,       1.8144e-06,        0.0010758,        0.0014008,       0.00091858,        0.0012174,         0.001068,        0.0012144,        0.0015495,        0.0013819,        0.0016724,        4.401e-05
   56,    27,        0.0023153,         0.002315,       2.8584e-07,        0.0014401,        0.0018195,         0.001173,        0.0016805,        0.0014267,        0.0014915,        0.0020708,        0.0017811,       0.00065918,       1.7347e-05
   56,    28,        0.0026438,        0.0026421,       1.6722e-06,        0.0015458,        0.0019438,        0.0011423,         0.001909,        0.0015256,        0.0014342,        0.0023082,        0.0018712,        0.0011719,       3.0839e-05
   56,    29,        0.0022882,        0.0022713,       1.6862e-05,        0.0014388,        0.0018023,        0.0011524,        0.0016966,        0.0014245,        0.0014471,        0.0020705,        0.0017588,        0.0053589,       0.00014102
   56,    30,        0.0014735,        0.0014731,       3.9098e-07,        0.0011477,        0.0014515,       0.00099523,         0.001285,        0.0011401,        0.0012716,        0.0015961,        0.0014338,       0.00074463,       1.9595e-05
   56,    31,        0.0015407,        0.0015354,       5.2946e-06,        0.0011707,        0.0014818,       0.00097422,        0.0013475,        0.0011608,        0.0012331,        0.0016744,        0.0014537,        0.0026855,       7.0672e-05
   56,    32,        0.0017315,        0.0017224,       9.0618e-06,        0.0012382,        0.0015694,        0.0010573,         0.001401,        0.0012292,        0.0013499,        0.0017436,        0.0015467,        0.0041626,       0.00010954
   56,    33,        0.0016441,        0.0016422,        1.891e-06,        0.0011947,        0.0015325,        0.0010007,        0.0013693,         0.001185,        0.0012704,        0.0017348,        0.0015026,        0.0014648,       3.8549e-05
   56,    34,        0.0018058,        0.0017901,       1.5704e-05,        0.0012854,           0.0016,        0.0010236,         0.001521,        0.0012723,        0.0012696,        0.0018475,        0.0015586,        0.0055298,       0.00014552
   56,    35,        0.0012259,        0.0012073,        1.869e-05,        0.0010545,         0.001314,       0.00089402,        0.0011989,        0.0010464,        0.0011443,        0.0014498,         0.001297,        0.0059204,        0.0001558
   56,    36,        0.0018981,        0.0018906,       7.4577e-06,        0.0012894,        0.0016443,       0.00094151,        0.0016025,         0.001272,        0.0011902,        0.0019652,        0.0015777,        0.0037964,       9.9905e-05
   56,    37,        0.0019928,        0.0019872,       5.6121e-06,        0.0013046,        0.0016858,        0.0011981,        0.0014003,        0.0012992,        0.0015039,        0.0018341,         0.001669,        0.0028198,       7.4206e-05
   56,    38,        0.0017656,        0.0017601,        5.442e-06,        0.0012325,        0.0015865,        0.0011766,        0.0012829,        0.0012298,        0.0015143,        0.0016489,        0.0015816,        0.0029785,       7.8382e-05
   56,    39,        0.0014313,        0.0014306,       7.5343e-07,        0.0011148,        0.0014303,        0.0008671,        0.0013377,        0.0011024,        0.0011123,        0.0016654,        0.0013889,       0.00090332,       2.3772e-05
   56,    40,        0.0017296,        0.0017244,       5.2053e-06,        0.0012324,        0.0015703,        0.0010707,        0.0013779,        0.0012243,         0.001356,        0.0017408,        0.0015484,        0.0030518,       8.0309e-05
   56,    41,        0.0014439,        0.0014345,       9.4253e-06,        0.0011185,        0.0014323,       0.00092544,        0.0012922,        0.0011088,        0.0012143,        0.0016033,        0.0014088,        0.0039429,       0.00010376
   56,    42,        0.0015506,        0.0015498,       8.2846e-07,        0.0011507,        0.0014887,        0.0009364,        0.0013437,          0.00114,        0.0012123,        0.0016995,        0.0014559,        0.0010864,        2.859e-05
   56,    43,        0.0016497,        0.0016465,       3.2161e-06,        0.0012123,        0.0015345,        0.0010198,        0.0013855,        0.0012027,        0.0012732,        0.0017364,        0.0015048,        0.0021973,       5.7823e-05
   56,    44,        0.0016462,        0.0016341,       1.2101e-05,        0.0011765,        0.0015287,       0.00092687,        0.0014012,         0.001164,         0.001162,        0.0017958,        0.0014789,        0.0049927,       0.00013139
   56,    45,        0.0019286,         0.001925,       3.5246e-06,        0.0012873,        0.0016592,       0.00099264,        0.0015526,        0.0012726,        0.0012808,        0.0019376,        0.0016092,        0.0026245,       6.9066e-05
   56,    46,        0.0020074,        0.0020042,       3.1775e-06,        0.0012964,         0.001693,       0.00095109,        0.0016071,        0.0012791,        0.0012246,        0.0020239,        0.0016242,        0.0018799,       4.9471e-05
   56,    47,        0.0013809,        0.0013765,       4.3467e-06,        0.0010819,         0.001403,       0.00086496,        0.0012771,         0.001071,        0.0011093,        0.0016225,        0.0013659,        0.0027588,         7.26e-05
   56,    48,         0.001954,        0.0019535,       5.3628e-07,        0.0013042,        0.0016714,        0.0010572,        0.0015266,        0.0012919,        0.0012948,        0.0019491,         0.001622,        0.0010132,       2.6663e-05
   56,    49,        0.0016738,        0.0016701,        3.681e-06,        0.0011984,        0.0015455,       0.00099209,        0.0013842,        0.0011881,         0.001306,        0.0017329,        0.0015194,        0.0022705,        5.975e-05
   56,    50,        0.0013766,        0.0013745,        2.124e-06,        0.0010933,         0.001402,       0.00088568,        0.0012801,        0.0010829,        0.0011628,        0.0015867,        0.0013748,        0.0019775,       5.2041e-05
   56,    51,        0.0018696,        0.0018692,       4.2744e-07,        0.0012659,         0.001635,        0.0009832,        0.0015204,        0.0012518,        0.0012352,         0.001925,        0.0015801,       0.00080566,       2.1202e-05
   56,    52,        0.0020037,        0.0020036,       1.2416e-07,        0.0013007,        0.0016927,        0.0010717,        0.0015067,        0.0012892,        0.0013843,        0.0019286,        0.0016564,       0.00046387,       1.2207e-05
   56,    53,        0.0016648,        0.0016575,       7.3029e-06,        0.0012117,        0.0015396,       0.00095103,        0.0014463,        0.0011987,        0.0012269,        0.0017745,        0.0015007,        0.0033936,       8.9304e-05
   56,    54,        0.0014705,        0.0014656,         4.93e-06,         0.001136,        0.0014477,        0.0010016,        0.0012569,        0.0011293,        0.0012399,         0.001612,         0.001426,        0.0030396,       7.9988e-05
   56,    55,        0.0015257,        0.0015243,       1.3626e-06,        0.0011585,        0.0014764,       0.00095569,        0.0013411,        0.0011484,        0.0012259,        0.0016701,         0.001448,        0.0011963,       3.1481e-05
   56,    56,         0.001478,        0.0014764,        1.546e-06,        0.0011117,        0.0014531,       0.00085303,        0.0013445,        0.0010988,        0.0011527,        0.0016781,        0.0014154,        0.0015137,       3.9833e-05
   56,    57,        0.0014912,        0.0014896,       1.6199e-06,        0.0011601,        0.0014595,       0.00098479,        0.0013178,        0.0011513,        0.0012695,        0.0016115,        0.0014405,        0.0016968,       4.4652e-05
   56,    58,        0.0015574,        0.0015559,       1.5317e-06,        0.0011662,        0.0014917,       0.00098841,        0.0013263,        0.0011574,        0.0012732,        0.0016639,        0.0014686,         0.001355,       3.5657e-05
   56,    59,        0.0014485,        0.0014467,       1.7166e-06,        0.0011415,        0.0014384,       0.00098224,        0.0012849,        0.0011336,        0.0012338,        0.0016003,        0.0014171,         0.001355,       3.5657e-05
   56,    60,        0.0015712,        0.0015645,       6.6826e-06,        0.0011698,        0.0014958,        0.0010171,        0.0013072,        0.0011621,        0.0013001,        0.0016522,        0.0014762,        0.0031982,       8.4164e-05
   57,     1,         0.001989,        0.0019881,       9.7164e-07,        0.0013347,        0.0016861,        0.0011218,        0.0015264,        0.0013241,        0.0014459,        0.0018762,        0.0016611,       0.00097656,       2.5699e-05
   57,     2,        0.0017568,        0.0017491,       7.6458e-06,        0.0012257,        0.0015816,        0.0010311,        0.0014009,         0.001216,        0.0013181,        0.0017858,        0.0015519,        0.0038452,       0.00010119
   57,     3,        0.0014843,        0.0014772,       7.1232e-06,        0.0011446,        0.0014535,       0.00095821,        0.0013123,        0.0011352,        0.0012508,        0.0016143,        0.0014325,        0.0034058,       8.9625e-05
   57,     4,         0.001816,        0.0018145,       1.5032e-06,        0.0012876,        0.0016108,          0.00101,        0.0015375,        0.0012738,        0.0012975,         0.001848,        0.0015727,        0.0015259,       4.0155e-05
   57,     5,        0.0017441,        0.0017356,       8.4404e-06,        0.0012188,        0.0015755,        0.0010131,        0.0014039,        0.0012085,        0.0013474,        0.0017556,        0.0015515,         0.003772,       9.9262e-05
   57,     6,        0.0016165,         0.001603,       1.3448e-05,        0.0011734,        0.0015141,       0.00097492,        0.0013521,        0.0011635,        0.0012913,        0.0016897,        0.0014905,        0.0049927,       0.00013139
   57,     7,         0.001637,        0.0016349,       2.1372e-06,        0.0011603,        0.0015291,       0.00087505,        0.0014171,        0.0011461,        0.0011519,        0.0018022,        0.0014771,        0.0015503,       4.0797e-05
   57,     8,        0.0018882,        0.0018804,       7.8016e-06,        0.0013003,        0.0016399,        0.0010515,        0.0015242,        0.0012879,        0.0013458,        0.0018653,        0.0016055,        0.0038208,       0.00010055
   57,     9,        0.0024384,        0.0024219,       1.6524e-05,          0.00149,         0.001861,        0.0012007,        0.0017503,        0.0014755,        0.0015024,        0.0021329,        0.0018176,        0.0055908,       0.00014713
   57,    10,        0.0024701,         0.002466,       4.0287e-06,        0.0014868,        0.0018779,        0.0011902,        0.0017537,         0.001472,        0.0014909,         0.002168,        0.0018294,        0.0025391,       6.6817e-05
   57,    11,        0.0021621,         0.002161,       1.1476e-06,        0.0013829,        0.0017579,        0.0010335,        0.0016974,        0.0013654,        0.0013237,        0.0020724,         0.001698,        0.0013428,       3.5336e-05
   57,    12,        0.0014534,        0.0014392,       1.4109e-05,        0.0011366,        0.0014347,       0.00090397,        0.0013459,        0.0011249,        0.0011374,        0.0016572,        0.0013973,        0.0051758,        0.0001362
   57,    13,        0.0026228,        0.0026074,       1.5407e-05,        0.0015303,         0.001931,        0.0011834,        0.0018426,         0.001513,        0.0014853,        0.0022581,        0.0018717,        0.0049805,       0.00013106
   57,    14,        0.0037912,        0.0037875,       3.6699e-06,        0.0017694,        0.0023273,        0.0011767,        0.0023029,        0.0017398,        0.0014868,        0.0028813,         0.002184,        0.0026489,       6.9709e-05
   57,    15,        0.0030234,        0.0030196,       3.8401e-06,        0.0016438,         0.002078,        0.0011427,        0.0020947,        0.0016187,        0.0014615,        0.0025064,         0.001984,        0.0023315,       6.1356e-05
   57,    16,        0.0021789,        0.0021617,       1.7179e-05,        0.0013882,        0.0017582,        0.0011611,        0.0015926,        0.0013768,        0.0014821,         0.001974,        0.0017281,        0.0055176,        0.0001452
   57,    17,        0.0020876,        0.0020864,       1.1603e-06,        0.0013517,        0.0017273,        0.0010526,        0.0016208,        0.0013367,        0.0013455,        0.0020099,        0.0016777,        0.0011108,       2.9233e-05
   57,    18,        0.0020335,        0.0020248,        8.769e-06,        0.0013356,        0.0017016,        0.0011609,        0.0014927,        0.0013268,        0.0014339,        0.0019108,        0.0016723,        0.0033447,       8.8019e-05
   57,    19,        0.0019275,        0.0019253,       2.1641e-06,        0.0013036,        0.0016593,        0.0012212,        0.0013778,        0.0012995,        0.0015762,        0.0017307,        0.0016535,        0.0017822,       4.6901e-05
   57,    20,        0.0018564,        0.0018561,       3.0116e-07,        0.0012447,        0.0016292,        0.0010286,        0.0014391,        0.0012339,        0.0013481,         0.001846,        0.0015971,       0.00056152,       1.4777e-05
   57,    21,        0.0016352,        0.0016318,         3.41e-06,        0.0011809,        0.0015276,       0.00094263,        0.0013953,         0.001169,         0.001221,        0.0017584,        0.0014897,        0.0018188,       4.7864e-05
   57,    22,         0.001607,         0.001605,       2.0775e-06,        0.0011532,         0.001515,       0.00095771,        0.0013291,        0.0011434,        0.0012564,        0.0017147,        0.0014856,        0.0019653,       5.1719e-05
   57,    23,        0.0019525,        0.0019476,       4.8445e-06,        0.0013042,        0.0016689,        0.0010568,        0.0015268,        0.0012918,        0.0013132,        0.0019339,        0.0016235,        0.0026611,        7.003e-05
   57,    24,        0.0020791,        0.0020782,       8.5487e-07,        0.0013252,         0.001724,        0.0010384,        0.0015832,        0.0013108,        0.0013026,        0.0020297,        0.0016662,        0.0011108,       2.9233e-05
   57,    25,        0.0021523,        0.0021517,       6.1659e-07,        0.0014063,        0.0017542,        0.0011836,        0.0016068,        0.0013952,        0.0014925,          0.00196,        0.0017263,       0.00090332,       2.3772e-05
   57,    26,        0.0016851,        0.0016848,        3.186e-07,         0.001204,        0.0015522,        0.0010505,        0.0013421,        0.0011963,        0.0012999,        0.0017484,        0.0015242,       0.00075684,       1.9917e-05
   57,    27,        0.0017411,         0.001741,       6.6572e-08,         0.001256,        0.0015779,        0.0010219,        0.0014666,        0.0012443,        0.0013128,        0.0017831,        0.0015479,       0.00032959,       8.6734e-06
   57,    28,        0.0023448,        0.0023351,       9.7338e-06,        0.0014669,        0.0018274,         0.001442,        0.0014893,        0.0014657,        0.0017984,        0.0018531,        0.0018258,        0.0044312,       0.00011661
   57,    29,        0.0021294,        0.0021186,       1.0821e-05,        0.0013748,        0.0017406,        0.0012803,        0.0014597,          0.00137,        0.0015907,        0.0018653,         0.001728,        0.0046753,       0.00012303
   57,    30,         0.001724,        0.0017161,       7.8423e-06,        0.0012319,        0.0015666,       0.00098984,        0.0014497,        0.0012198,        0.0012394,        0.0018112,        0.0015253,        0.0039062,        0.0001028
   57,    31,        0.0016503,        0.0016445,       5.8013e-06,        0.0011939,        0.0015335,        0.0011204,        0.0012601,        0.0011903,         0.001407,        0.0016391,         0.001523,        0.0026001,       6.8424e-05
   57,    32,        0.0019278,        0.0019123,       1.5453e-05,        0.0012907,        0.0016537,        0.0010994,        0.0014629,        0.0012811,        0.0013988,        0.0018534,        0.0016261,        0.0050537,       0.00013299
   57,    33,        0.0022129,        0.0021997,       1.3158e-05,        0.0014203,        0.0017736,        0.0011431,        0.0016697,        0.0014064,        0.0014589,        0.0020153,        0.0017371,        0.0048096,       0.00012657
   57,    34,        0.0015885,        0.0015865,       2.0489e-06,        0.0012033,        0.0015063,        0.0010696,        0.0013236,        0.0011966,        0.0013233,        0.0016537,        0.0014885,        0.0017334,       4.5616e-05
   57,    35,        0.0012914,        0.0012768,       1.4559e-05,         0.001047,        0.0013513,       0.00089211,        0.0011863,        0.0010392,        0.0011685,        0.0014968,        0.0013327,        0.0054565,       0.00014359
   57,    36,        0.0015118,        0.0015111,       7.0588e-07,        0.0011466,          0.00147,        0.0010179,        0.0012625,        0.0011402,        0.0013407,        0.0015774,         0.001459,        0.0010376,       2.7305e-05
   57,    37,        0.0016254,         0.001624,       1.3811e-06,        0.0011897,         0.001524,        0.0009779,        0.0013803,        0.0011791,        0.0012919,        0.0017061,         0.001499,        0.0014648,       3.8549e-05
   57,    38,        0.0015771,        0.0015757,       1.3985e-06,        0.0011729,        0.0015011,        0.0010044,        0.0013245,        0.0011644,        0.0013019,        0.0016602,         0.001481,        0.0014771,        3.887e-05
   57,    39,        0.0018163,        0.0018145,       1.7642e-06,        0.0012389,        0.0016109,        0.0009637,        0.0014865,        0.0012251,        0.0012619,        0.0018701,         0.001566,         0.001709,       4.4973e-05
   57,    40,        0.0014512,        0.0014486,       2.5725e-06,        0.0011345,        0.0014393,         0.001041,        0.0012187,        0.0011298,        0.0013081,         0.001548,         0.001428,        0.0021973,       5.7823e-05
   57,    41,         0.001703,        0.0016993,          3.7e-06,        0.0012187,        0.0015589,       0.00086067,        0.0015409,        0.0012008,        0.0011042,        0.0018761,        0.0014902,        0.0025269,       6.6496e-05
   57,    42,        0.0018096,        0.0017966,       1.3034e-05,        0.0013053,        0.0016029,        0.0011284,        0.0014645,        0.0012964,        0.0013749,        0.0017833,        0.0015791,        0.0051147,        0.0001346
   57,    43,        0.0018311,        0.0018265,       4.6273e-06,        0.0012533,        0.0016162,       0.00097865,        0.0015005,        0.0012396,        0.0012863,        0.0018638,        0.0015751,        0.0025269,       6.6496e-05
   57,    44,        0.0018033,        0.0017851,       1.8153e-05,         0.001212,        0.0015978,       0.00094516,        0.0014521,        0.0011986,        0.0012506,        0.0018555,         0.001553,        0.0056152,       0.00014777
   57,    45,        0.0013129,        0.0013077,       5.1298e-06,         0.001072,        0.0013675,       0.00098174,        0.0011532,        0.0010675,        0.0012662,        0.0014527,        0.0013595,          0.00271,       7.1315e-05
   57,    46,        0.0014915,        0.0014912,        3.392e-07,        0.0011429,        0.0014603,       0.00097513,        0.0012938,        0.0011345,        0.0012649,        0.0016161,        0.0014405,       0.00078125,       2.0559e-05
   57,    47,        0.0015939,        0.0015919,       1.9903e-06,        0.0011696,        0.0015088,       0.00098569,        0.0013352,        0.0011604,        0.0012533,        0.0017064,        0.0014799,        0.0018311,       4.8186e-05
   57,    48,        0.0014323,        0.0014224,        9.887e-06,        0.0011185,        0.0014262,       0.00093485,        0.0012838,        0.0011093,        0.0011923,        0.0016079,        0.0014001,        0.0044556,       0.00011725
   57,    49,        0.0015001,        0.0014894,       1.0664e-05,        0.0011452,        0.0014594,        0.0010108,        0.0012661,        0.0011384,        0.0012923,        0.0015949,        0.0014436,        0.0046265,       0.00012175
   57,    50,        0.0014604,        0.0014564,       4.0583e-06,        0.0011371,        0.0014432,       0.00094795,        0.0013073,        0.0011276,        0.0012327,        0.0016093,         0.001421,         0.002771,       7.2921e-05
   57,    51,        0.0017175,        0.0017006,        1.689e-05,        0.0012506,        0.0015595,        0.0012397,        0.0012605,        0.0012501,        0.0015388,        0.0015779,        0.0015583,        0.0058838,       0.00015484
   57,    52,        0.0017469,        0.0017444,       2.5091e-06,        0.0012142,        0.0015794,       0.00098736,        0.0014184,        0.0012029,         0.001267,        0.0018152,        0.0015411,        0.0016113,       4.2403e-05
   57,    53,         0.001606,        0.0015972,       8.7638e-06,          0.00122,        0.0015113,        0.0010621,         0.001362,        0.0012121,        0.0013243,        0.0016618,         0.001493,        0.0041992,       0.00011051
   57,    54,         0.001993,        0.0019907,       2.2925e-06,        0.0012902,        0.0016873,        0.0010023,        0.0015493,        0.0012758,        0.0012539,        0.0019985,        0.0016262,        0.0018799,       4.9471e-05
   57,    55,        0.0014654,        0.0014631,       2.3707e-06,        0.0011256,        0.0014465,       0.00093241,        0.0012995,         0.001116,        0.0012081,        0.0016315,        0.0014198,        0.0020264,       5.3325e-05
   57,    56,        0.0013752,        0.0013736,       1.5528e-06,        0.0010991,        0.0014016,       0.00087868,        0.0012975,        0.0010881,        0.0011228,        0.0016117,        0.0013673,        0.0017944,       4.7222e-05
   57,    57,        0.0030451,         0.003045,       1.4847e-07,        0.0015774,        0.0020868,        0.0010407,        0.0020604,        0.0015506,        0.0012986,        0.0025992,        0.0019489,        0.0005249,       1.3813e-05
   57,    58,         0.003339,        0.0033347,       4.2707e-06,        0.0016919,        0.0021838,        0.0010577,        0.0022626,        0.0016602,        0.0013179,        0.0027382,         0.002028,        0.0020752,        5.461e-05
   57,    59,        0.0016422,        0.0016402,       2.0511e-06,        0.0011643,        0.0015315,       0.00088512,        0.0014155,        0.0011503,        0.0011709,        0.0017952,        0.0014831,        0.0018921,       4.9792e-05
   57,    60,        0.0032201,        0.0032153,       4.8513e-06,        0.0015875,        0.0021443,       0.00097305,        0.0021404,        0.0015567,        0.0012298,        0.0027157,        0.0019728,        0.0031006,       8.1594e-05
   58,     1,        0.0035783,        0.0035782,       1.1782e-07,        0.0016251,        0.0022621,       0.00095707,        0.0022263,        0.0015917,        0.0012442,        0.0028861,        0.0020651,       0.00032959,       8.6734e-06
   58,     2,        0.0019365,        0.0019286,       7.8967e-06,        0.0012723,        0.0016607,        0.0010567,        0.0014663,        0.0012615,        0.0013339,        0.0019076,        0.0016208,        0.0039673,        0.0001044
   58,     3,        0.0020139,        0.0020126,       1.3077e-06,         0.001332,        0.0016965,        0.0010555,        0.0015809,        0.0013182,        0.0013537,        0.0019543,         0.001654,        0.0014526,       3.8227e-05
   58,     4,        0.0032697,        0.0032677,       1.9597e-06,        0.0015596,        0.0021617,       0.00092654,        0.0021293,        0.0015279,         0.001196,        0.0027553,        0.0019756,        0.0015137,       3.9833e-05
   58,     5,        0.0015303,        0.0015285,       1.7853e-06,        0.0011434,        0.0014785,       0.00088565,        0.0013754,        0.0011305,        0.0011805,        0.0017026,        0.0014416,        0.0015747,        4.144e-05
   58,     6,        0.0024537,        0.0024378,       1.5981e-05,        0.0013675,        0.0018671,       0.00094458,        0.0017482,        0.0013464,        0.0012019,        0.0023073,        0.0017546,        0.0057007,       0.00015002
   58,     7,        0.0030981,        0.0030743,       2.3784e-05,        0.0015664,        0.0020968,        0.0010629,        0.0020195,        0.0015412,        0.0013709,        0.0025811,         0.001976,        0.0069702,       0.00018343
   58,     8,         0.001515,        0.0015073,       7.7044e-06,        0.0011536,        0.0014682,       0.00088079,        0.0013991,          0.00114,        0.0011355,        0.0017132,        0.0014244,        0.0026001,       6.8424e-05
   58,     9,        0.0021659,        0.0021324,       3.3454e-05,        0.0013069,        0.0017463,        0.0010303,        0.0015559,        0.0012931,        0.0013129,        0.0020598,        0.0016864,        0.0081787,       0.00021523
   58,    10,        0.0019131,        0.0018891,       2.3964e-05,        0.0012888,        0.0016436,        0.0010092,        0.0015405,        0.0012749,        0.0012739,        0.0019164,        0.0015951,        0.0066772,       0.00017572
   58,    11,        0.0021282,        0.0021219,       6.3138e-06,        0.0013954,         0.001742,        0.0011356,        0.0016293,        0.0013824,        0.0014174,        0.0019893,        0.0017034,        0.0035889,       9.4444e-05
   58,    12,        0.0022078,        0.0021994,       8.3701e-06,        0.0013512,        0.0017735,       0.00098581,          0.00168,        0.0013329,        0.0012785,        0.0021225,        0.0017005,         0.003772,       9.9262e-05
   58,    13,        0.0019714,        0.0019647,       6.7312e-06,        0.0013114,        0.0016762,        0.0010682,        0.0015303,        0.0012993,        0.0013428,        0.0019276,        0.0016352,        0.0036743,       9.6693e-05
   58,    14,        0.0017832,        0.0017805,       2.6935e-06,         0.001247,        0.0015957,        0.0010471,        0.0014269,         0.001237,        0.0013595,        0.0017817,        0.0015706,        0.0019775,       5.2041e-05
   58,    15,        0.0018624,        0.0018596,        2.814e-06,         0.001287,        0.0016308,        0.0011559,        0.0014051,        0.0012805,        0.0014536,        0.0017752,        0.0016144,        0.0019531,       5.1398e-05
   58,    16,        0.0026585,        0.0026395,       1.8971e-05,        0.0015524,        0.0019429,        0.0014639,        0.0016322,         0.001548,        0.0018218,        0.0020458,        0.0019338,        0.0062256,       0.00016383
   58,    17,        0.0017104,         0.001708,       2.3221e-06,        0.0012234,        0.0015629,        0.0010697,        0.0013617,        0.0012157,        0.0013843,        0.0017078,         0.001546,        0.0020508,       5.3968e-05
   58,    18,        0.0019623,        0.0019483,        1.405e-05,        0.0012963,        0.0016692,        0.0010031,        0.0015602,        0.0012816,        0.0012945,        0.0019457,        0.0016201,        0.0050659,       0.00013331
   58,    19,        0.0028099,        0.0028088,       1.1867e-06,        0.0015281,        0.0020042,        0.0010601,        0.0019493,        0.0015047,        0.0013693,        0.0024381,        0.0019037,        0.0013672,       3.5979e-05
   58,    20,        0.0022546,        0.0022529,       1.7002e-06,        0.0014148,         0.001795,        0.0012086,        0.0016004,        0.0014045,        0.0015067,        0.0020195,        0.0017631,        0.0015381,       4.0476e-05
   58,    21,        0.0026248,        0.0026192,       5.6137e-06,        0.0015074,        0.0019354,        0.0011466,         0.001832,        0.0014893,        0.0014679,        0.0022754,        0.0018717,        0.0027222,       7.1636e-05
   58,    22,         0.001571,        0.0015698,       1.1365e-06,        0.0011876,        0.0014983,        0.0010055,        0.0013515,        0.0011785,        0.0012818,        0.0016694,        0.0014756,       0.00096436,       2.5378e-05
   58,    23,        0.0022078,        0.0021928,       1.4929e-05,        0.0013632,        0.0017709,         0.001001,        0.0016892,        0.0013451,         0.001298,        0.0021076,        0.0017028,        0.0054321,       0.00014295
   58,    24,        0.0019306,         0.001928,       2.6333e-06,        0.0013217,        0.0016605,        0.0011973,        0.0014337,        0.0013155,        0.0015018,        0.0017913,        0.0016466,          0.00177,       4.6579e-05
   58,    25,        0.0020276,        0.0020246,       2.9672e-06,         0.001342,        0.0017016,        0.0010246,        0.0016277,        0.0013261,        0.0012974,        0.0019965,         0.001647,        0.0022827,       6.0071e-05
   58,    26,        0.0023355,        0.0023316,       3.9235e-06,        0.0014273,         0.001826,         0.001192,         0.001639,        0.0014155,        0.0015177,        0.0020645,        0.0017911,        0.0022705,        5.975e-05
   58,    27,        0.0016822,         0.001649,       3.3242e-05,        0.0011723,        0.0015356,       0.00088405,        0.0014318,        0.0011579,        0.0011354,        0.0018222,        0.0014788,        0.0081665,       0.00021491
   58,    28,        0.0021781,        0.0021576,       2.0528e-05,        0.0013928,        0.0017566,        0.0012749,        0.0014988,        0.0013869,        0.0015552,        0.0019198,        0.0017375,        0.0062866,       0.00016544
   58,    29,        0.0021093,        0.0020835,       2.5796e-05,        0.0013695,        0.0017261,        0.0011765,        0.0015433,        0.0013599,        0.0014683,         0.001929,        0.0016986,        0.0072754,       0.00019146
   58,    30,        0.0024599,        0.0023411,       0.00011886,        0.0014076,        0.0018297,        0.0010457,        0.0017332,        0.0013895,        0.0013365,        0.0021802,        0.0017584,         0.015601,       0.00041054
